id,product_id,customer_id,quantity,sales_amount,sale_date
5748,TEC-AC-10002473,LH-16900,3,68.112,2016-12-08
5749,TEC-AC-10004877,LH-16900,3,16.56,2016-12-08
5750,TEC-PH-10000923,DK-13090,5,74.95,2017-11-18
5751,FUR-TA-10001539,SS-20410,3,355.455,2014-05-30
5752,OFF-LA-10003498,FP-14320,3,44.4,2016-01-22
5753,OFF-LA-10004484,FP-14320,5,20.65,2016-01-22
5754,FUR-CH-10000015,LC-17050,4,866.4,2016-02-03
5755,OFF-AR-10003732,AS-10240,2,5.56,2015-03-29
5756,OFF-AP-10004052,HG-15025,4,3.16,2014-10-14
5757,TEC-CO-10002095,HG-15025,5,1999.96,2014-10-14
5758,FUR-FU-10004270,BW-11065,3,46.152,2015-08-11
5759,TEC-MA-10000423,BH-11710,3,32.985,2015-11-22
5760,OFF-ST-10001526,JP-16135,4,481.32,2016-12-30
5761,OFF-BI-10002194,JP-16135,1,6.384,2016-12-30
5762,OFF-AP-10000828,JM-16195,3,542.94,2017-08-12
5763,FUR-FU-10001473,JM-16195,4,54.92,2017-08-12
5764,FUR-CH-10004983,FH-14365,10,1448.82,2015-11-03
5765,OFF-ST-10003994,MC-17575,6,353.88,2015-09-10
5766,TEC-PH-10004447,EB-13870,3,333.576,2014-11-08
5767,OFF-LA-10004545,PM-19135,6,60.144,2016-10-08
5768,TEC-AC-10003116,AR-10345,6,85.2,2017-09-08
5769,OFF-LA-10001641,SS-20875,1,3.15,2015-02-25
5770,OFF-PA-10002377,SS-20875,4,22.72,2015-02-25
5771,FUR-FU-10000010,SC-20440,3,14.91,2015-09-24
5772,OFF-AP-10002651,SC-20440,4,1158.12,2015-09-24
5773,TEC-CO-10002313,EA-14035,1,599.99,2015-11-26
5774,OFF-ST-10001580,TP-21130,2,23.968,2016-08-31
5775,FUR-CH-10001545,BP-11290,7,638.288,2016-04-12
5776,OFF-BI-10004826,BP-11290,1,13.208,2016-04-12
5777,OFF-BI-10000301,LM-17065,3,15.528,2016-12-04
5778,OFF-PA-10000994,KT-16465,1,104.85,2016-12-04
5779,OFF-AR-10003156,AP-10915,3,30.48,2014-11-11
5780,FUR-CH-10000988,AP-10915,1,112.648,2014-11-11
5781,TEC-MA-10003329,JD-15790,3,71.976,2015-04-02
5782,OFF-AR-10001547,XP-21865,1,2.21,2015-12-12
5783,OFF-EN-10003072,XP-21865,4,15.52,2015-12-12
5784,OFF-PA-10000726,XP-21865,4,36.44,2015-12-12
5785,FUR-BO-10001972,JK-16090,6,217.764,2017-10-02
5786,OFF-SU-10004664,JK-16090,6,39.072,2017-10-02
5787,OFF-BI-10003676,JK-16090,7,22.638,2017-10-02
5788,OFF-AR-10003727,JK-16090,7,95.144,2017-10-02
5789,FUR-FU-10003829,MG-18205,5,12.32,2017-04-10
5790,OFF-BI-10003712,MG-18205,3,4.419,2017-04-10
5791,OFF-FA-10002280,PG-18820,7,35.0,2017-09-29
5792,FUR-CH-10002961,PG-18820,1,72.784,2017-09-29
5793,OFF-AP-10002578,PG-18820,2,97.84,2017-09-29
5794,FUR-FU-10004848,PG-18820,1,51.75,2017-09-29
5795,OFF-BI-10003364,PG-18820,2,46.672,2017-09-29
5796,OFF-ST-10002615,LD-17005,9,1395.54,2014-09-29
5797,FUR-FU-10000521,LD-17005,4,117.36,2014-09-29
5798,OFF-LA-10000121,LD-17005,3,18.9,2014-09-29
5799,OFF-PA-10001289,LD-17005,2,77.52,2014-09-29
5800,FUR-CH-10004495,CR-12730,2,421.372,2014-08-20
5801,TEC-PH-10000895,MN-17935,4,575.968,2014-07-11
5802,OFF-PA-10000552,MN-17935,2,10.368,2014-07-11
5803,TEC-PH-10000376,RD-19900,2,15.984,2015-03-22
5804,OFF-AR-10003504,JP-16135,3,10.272,2017-05-12
5805,OFF-ST-10000943,KE-16420,4,61.792,2017-11-13
5806,FUR-BO-10003441,KE-16420,3,205.9992,2017-11-13
5807,OFF-PA-10002195,DL-13315,3,12.192,2016-09-04
5808,OFF-AP-10001205,DL-13315,2,87.168,2016-09-04
5809,OFF-AR-10002987,DL-13315,2,31.744,2016-09-04
5810,FUR-FU-10000723,KB-16240,4,132.224,2016-02-06
5811,OFF-PA-10003127,JD-16150,4,105.52,2015-03-22
5812,FUR-FU-10000747,JD-16150,2,91.96,2015-03-22
5813,TEC-PH-10001795,JD-16150,3,1487.976,2015-03-22
5814,OFF-PA-10003797,SR-20740,3,19.44,2015-07-02
5815,TEC-AC-10002718,AC-10450,1,11.672,2015-06-15
5816,TEC-PH-10002170,LS-17245,4,279.96,2014-11-26
5817,OFF-BI-10001078,LS-17245,3,12.912,2014-11-26
5818,OFF-BI-10001031,LS-17245,4,17.088,2014-11-26
5819,OFF-LA-10001158,LS-17245,9,93.15,2014-11-26
5820,OFF-LA-10001613,LS-17245,4,11.52,2014-11-26
5821,OFF-SU-10000157,CS-12175,2,238.62,2017-05-12
5822,OFF-AP-10004868,CS-12175,1,7.77,2017-05-12
5823,FUR-TA-10001520,CS-12175,5,285.48,2017-05-12
5824,OFF-BI-10001900,CS-12175,4,19.168,2017-05-12
5825,OFF-AP-10003971,AR-10510,3,26.136,2014-05-02
5826,OFF-PA-10000418,KB-16405,4,419.4,2017-09-03
5827,FUR-CH-10004626,KB-16405,1,90.801,2017-09-03
5828,FUR-CH-10004860,KB-16405,2,181.764,2017-09-03
5829,OFF-AR-10003251,KB-16405,2,5.56,2017-09-03
5830,FUR-TA-10004575,MM-17920,2,581.96,2016-12-03
5831,FUR-CH-10004754,MM-17920,1,29.98,2016-12-03
5832,TEC-AC-10003095,RF-19735,4,519.96,2015-07-18
5833,OFF-LA-10000262,BP-11290,3,6.264,2016-07-21
5834,FUR-CH-10002961,BP-11290,5,363.92,2016-07-21
5835,OFF-BI-10003876,MJ-17740,5,64.2,2015-06-09
5836,OFF-BI-10002133,MJ-17740,3,38.52,2015-06-09
5837,TEC-AC-10004396,MJ-17740,5,72.6,2015-06-09
5838,TEC-PH-10004100,DO-13645,4,57.568,2017-11-27
5839,OFF-ST-10000636,MV-17485,5,83.7,2015-03-27
5840,OFF-PA-10001972,MG-17875,5,32.4,2015-09-22
5841,FUR-FU-10002554,MG-17875,2,47.98,2015-09-22
5842,TEC-PH-10003174,BS-11665,4,415.968,2015-11-17
5843,OFF-ST-10001418,BS-11665,5,304.9,2015-11-17
5844,FUR-FU-10002813,BS-11665,4,80.96,2015-11-17
5845,OFF-ST-10000129,BS-11665,7,777.21,2015-11-17
5846,OFF-PA-10001639,BS-11665,5,32.4,2015-11-17
5847,FUR-CH-10001708,BS-11665,2,225.568,2015-11-17
5848,FUR-FU-10001591,BS-11665,3,36.6,2015-11-17
5849,OFF-AP-10003849,PO-19180,2,715.64,2015-11-10
5850,OFF-ST-10000078,PO-19180,3,795.51,2015-11-10
5851,TEC-CO-10001571,PO-19180,1,549.99,2015-11-10
5852,OFF-BI-10001658,PO-19180,3,74.76,2015-11-10
5853,FUR-FU-10004351,PO-19180,3,29.22,2015-11-10
5854,OFF-BI-10003314,DA-13450,2,9.64,2014-09-10
5855,OFF-ST-10001505,AH-10690,7,33.488,2015-08-05
5856,OFF-SU-10003567,AH-10690,3,23.04,2015-08-05
5857,OFF-BI-10002982,AH-10690,1,1.362,2015-08-05
5858,FUR-FU-10002364,AH-10690,5,14.76,2015-08-05
5859,FUR-BO-10004218,JK-15730,2,239.666,2017-09-03
5860,FUR-TA-10002530,MS-17530,2,301.96,2015-11-01
5861,OFF-PA-10001526,JK-15640,2,7.968,2015-04-29
5862,OFF-PA-10001497,CM-12235,2,109.92,2016-05-01
5863,OFF-PA-10003936,CM-12235,3,19.44,2016-05-01
5864,OFF-AR-10000716,CM-12235,2,11.16,2016-05-01
5865,OFF-AP-10002765,RS-19420,3,79.47,2014-08-05
5866,OFF-AR-10004165,RS-19420,2,4.56,2014-08-05
5867,FUR-CH-10002335,RS-19420,5,1133.35,2014-08-05
5868,OFF-AR-10004078,BP-11185,1,4.672,2016-01-04
5869,OFF-BI-10002026,BP-11185,6,104.58,2016-01-04
5870,FUR-CH-10001215,MA-17995,4,1603.136,2016-11-07
5871,FUR-TA-10001771,EB-13705,7,1293.488,2016-06-14
5872,FUR-FU-10004006,RD-19900,3,127.95,2016-09-24
5873,OFF-ST-10003282,ME-17320,1,59.76,2017-03-30
5874,OFF-BI-10002353,EH-14005,7,108.08,2017-06-04
5875,OFF-BI-10004141,EH-14005,3,9.54,2017-06-04
5876,OFF-AR-10001954,FM-14290,3,11.736,2015-04-07
5877,OFF-BI-10001071,FG-14260,7,447.86,2014-05-21
5878,OFF-PA-10003022,FG-14260,3,17.94,2014-05-21
5879,OFF-AP-10001293,FG-14260,6,245.88,2014-05-21
5880,OFF-PA-10001815,MV-17485,4,192.16,2016-09-05
5881,FUR-CH-10001215,JW-15220,2,801.568,2016-09-18
5882,OFF-PA-10000100,JW-15220,9,368.91,2016-09-18
5883,FUR-CH-10002880,JW-15220,9,885.528,2016-09-18
5884,FUR-FU-10004712,EH-13765,2,28.28,2016-03-13
5885,OFF-SU-10000151,EH-13765,3,4912.59,2016-03-13
5886,OFF-BI-10000136,LS-17245,3,14.352,2014-10-16
5887,TEC-AC-10003610,LS-17245,3,179.97,2014-10-16
5888,OFF-ST-10001837,BP-11050,1,42.76,2017-10-08
5889,OFF-PA-10001952,CC-12220,2,45.68,2015-05-07
5890,OFF-BI-10002414,JM-15580,2,25.06,2016-04-14
5891,OFF-PA-10001790,RD-19720,1,38.432,2016-11-21
5892,OFF-ST-10001590,RD-19720,2,21.568,2016-11-21
5893,TEC-AC-10003657,RD-19720,3,81.576,2016-11-21
5894,OFF-BI-10004876,SS-20410,1,2.78,2017-09-10
5895,OFF-ST-10003123,KD-16495,3,99.87,2017-09-09
5896,OFF-LA-10003498,PL-18925,3,44.4,2014-11-01
5897,OFF-PA-10004947,PL-18925,5,21.4,2014-11-01
5898,FUR-FU-10003799,ZD-21925,4,71.12,2016-04-03
5899,TEC-PH-10000673,ZD-21925,4,259.96,2016-04-03
5900,OFF-EN-10002621,LS-16945,1,9.78,2017-01-12
5901,OFF-BI-10004528,PB-18805,9,24.192,2015-11-20
5902,FUR-FU-10001889,PC-18745,3,31.56,2016-11-27
5903,OFF-PA-10000157,FM-14290,3,59.94,2017-11-06
5904,OFF-PA-10002764,FM-14290,4,45.36,2017-11-06
5905,OFF-PA-10000143,FM-14290,5,26.4,2017-11-06
5906,OFF-LA-10000414,FM-14290,4,41.4,2017-11-06
5907,TEC-AC-10003441,FM-14290,1,16.95,2017-11-06
5908,OFF-BI-10002353,KD-16495,2,24.704,2016-12-02
5909,OFF-AP-10001303,KD-16495,3,59.7,2016-12-02
5910,FUR-FU-10003026,KD-16495,3,14.52,2016-12-02
5911,OFF-BI-10000632,KD-16495,3,104.184,2016-12-02
5912,OFF-ST-10001328,SC-20680,3,46.53,2016-12-17
5913,OFF-SU-10004661,DW-13585,3,25.5,2014-08-24
5914,OFF-ST-10000617,PF-19120,5,14.9,2015-09-17
5915,OFF-LA-10002762,PF-19120,7,87.71,2015-09-17
5916,FUR-CH-10001973,PF-19120,2,199.764,2015-09-17
5917,OFF-ST-10003058,PF-19120,4,94.6,2015-09-17
5918,FUR-BO-10004834,PF-19120,6,4228.704,2015-09-17
5919,FUR-BO-10002213,PF-19120,5,2003.92,2015-09-17
5920,TEC-PH-10002170,PF-19120,3,209.97,2015-09-17
5921,TEC-AC-10003033,PF-19120,2,659.9,2015-09-17
5922,OFF-PA-10004071,PF-19120,2,110.96,2015-09-17
5923,TEC-PH-10000169,PF-19120,4,67.8,2015-09-17
5924,FUR-TA-10002958,DK-13225,2,313.176,2016-11-26
5925,OFF-AR-10001177,RB-19435,7,22.96,2017-11-19
5926,TEC-AC-10004975,GD-14590,10,1099.5,2017-06-03
5927,FUR-TA-10001086,RA-19885,8,1215.92,2014-04-08
5928,OFF-LA-10000240,DB-13555,1,7.31,2014-10-11
5929,FUR-FU-10002107,DB-13555,4,8.92,2014-10-11
5930,FUR-BO-10001519,RL-19615,3,87.21,2017-07-07
5931,OFF-PA-10004100,RL-19615,3,15.552,2017-07-07
5932,TEC-PH-10001363,RL-19615,2,683.988,2017-07-07
5933,OFF-ST-10004835,RL-19615,3,13.392,2017-07-07
5934,TEC-AC-10002018,RL-19615,3,16.776,2017-07-07
5935,TEC-AC-10003033,RL-19615,2,527.92,2017-07-07
5936,FUR-FU-10000221,RB-19465,5,25.4,2016-07-04
5937,TEC-PH-10001198,RB-19465,3,177.48,2016-07-04
5938,TEC-PH-10002564,RB-19465,3,71.976,2016-07-04
5939,TEC-PH-10003811,JF-15295,1,95.992,2017-05-19
5940,OFF-LA-10004178,JF-15295,4,13.216,2017-05-19
5941,TEC-AC-10001465,RW-19690,12,435.84,2017-10-12
5942,OFF-AR-10000940,RW-19690,2,5.88,2017-10-12
5943,TEC-PH-10001700,VG-21790,4,211.168,2016-08-06
5944,FUR-FU-10000771,JM-15265,1,6.28,2014-08-25
5945,TEC-AC-10002399,JM-15265,5,95.1,2014-08-25
5946,OFF-PA-10004983,JM-15265,4,25.92,2014-08-25
5947,OFF-ST-10004258,JM-15265,4,48.84,2014-08-25
5948,OFF-BI-10004040,BE-11455,5,25.9,2015-09-14
5949,OFF-EN-10003862,CB-12535,4,42.68,2017-03-05
5950,TEC-AC-10004571,CB-12535,3,299.97,2017-03-05
5951,OFF-AP-10000891,CB-12535,2,262.24,2017-03-05
5952,OFF-BI-10002026,CB-12535,6,234.36,2017-03-05
5953,OFF-PA-10001826,SD-20485,4,20.736,2017-04-15
5954,OFF-AR-10001231,SG-20890,5,10.5,2014-03-30
5955,FUR-FU-10000409,TS-21430,2,23.968,2014-11-11
5956,FUR-BO-10002545,TS-21430,4,521.96,2014-11-11
5957,OFF-ST-10002756,DK-13225,5,676.55,2016-03-12
5958,OFF-AP-10003842,DK-13225,5,154.9,2016-03-12
5959,OFF-EN-10004459,DK-13225,4,30.56,2016-03-12
5960,FUR-CH-10003746,DK-13225,3,770.352,2016-03-12
5961,FUR-FU-10003142,ML-17395,4,21.12,2017-02-09
5962,TEC-PH-10001425,MA-17560,9,575.928,2014-11-11
5963,OFF-AP-10001626,MA-17560,2,7.78,2014-11-11
5964,OFF-PA-10003625,MA-17560,4,123.92,2014-11-11
5965,OFF-SU-10004768,LR-17035,3,17.22,2017-08-20
5966,OFF-ST-10000777,LR-17035,6,226.56,2017-08-20
5967,TEC-PH-10003171,LR-17035,3,107.88,2017-08-20
5968,OFF-PA-10001033,BE-11335,2,81.98,2016-01-15
5969,OFF-PA-10000418,CC-12145,1,104.85,2014-07-20
5970,OFF-BI-10001982,CC-12145,2,8.704,2014-07-20
5971,OFF-PA-10002230,CC-12145,4,19.92,2014-07-20
5972,FUR-FU-10003577,CC-12145,3,43.02,2014-07-20
5973,FUR-BO-10001811,BD-11770,1,240.784,2017-02-06
5974,OFF-AP-10003779,JK-15640,2,414.96,2015-12-25
5975,OFF-ST-10000676,DB-13615,5,387.72,2016-10-08
5976,OFF-ST-10001496,RR-19525,2,360.38,2017-07-13
5977,OFF-PA-10003673,RR-19525,2,13.56,2017-07-13
5978,TEC-PH-10004614,SV-20935,10,552.0,2017-04-24
5979,FUR-TA-10001039,RB-19465,5,429.9,2014-09-07
5980,OFF-BI-10000474,RB-19465,2,32.06,2014-09-07
5981,FUR-CH-10004698,RB-19465,2,161.96,2014-09-07
5982,OFF-ST-10003327,RB-19465,2,19.86,2014-09-07
5983,OFF-PA-10000232,MV-18190,2,12.96,2016-11-21
5984,OFF-PA-10003657,EH-14185,6,20.544,2017-09-16
5985,FUR-FU-10001185,JS-16030,6,185.58,2016-07-19
5986,OFF-BI-10003007,JS-16030,2,77.56,2016-07-19
5987,OFF-ST-10002485,JS-16030,4,87.92,2016-07-19
5988,OFF-PA-10001033,JS-16030,6,245.94,2016-07-19
5989,OFF-BI-10000404,JS-16030,1,8.6,2016-07-19
5990,FUR-BO-10003546,JS-16030,5,504.9,2016-07-19
5991,OFF-BI-10004390,ES-14020,7,2357.488,2017-09-15
5992,TEC-PH-10001700,ES-14020,7,369.544,2017-09-15
5993,FUR-CH-10003396,ES-14020,3,184.752,2017-09-15
5994,OFF-ST-10001558,NS-18640,5,64.96,2016-12-11
5995,OFF-SU-10004782,NS-18640,2,13.52,2016-12-11
5996,FUR-CH-10003298,NS-18640,5,458.43,2016-12-11
5997,OFF-AP-10000576,NS-18640,4,387.136,2016-12-11
5998,FUR-TA-10003008,NS-18640,3,328.59,2016-12-11
5999,FUR-CH-10001708,SH-19975,3,338.352,2014-12-10
6000,OFF-PA-10000019,SH-19975,4,25.92,2014-12-10
6001,OFF-PA-10002222,SH-19975,4,91.36,2014-12-10
6002,FUR-FU-10002553,RF-19345,3,87.96,2014-12-13
6003,OFF-BI-10002103,RF-19345,2,5.214,2014-12-13
6004,OFF-BI-10002794,DL-12865,1,12.294,2017-09-21
6005,FUR-FU-10002597,AG-10390,4,19.76,2017-09-07
6006,FUR-CH-10003535,SW-20245,2,109.764,2015-11-02
6007,TEC-PH-10001527,KN-16390,3,128.85,2017-12-11
6008,FUR-FU-10004006,GB-14530,3,127.95,2017-04-01
6009,OFF-PA-10000595,CL-12565,3,68.52,2015-12-30
6010,OFF-ST-10000798,CL-12565,3,74.94,2015-12-30
6011,TEC-MA-10004002,CL-12565,6,2548.56,2015-12-30
6012,OFF-EN-10003296,CL-12565,3,271.44,2015-12-30
6013,TEC-PH-10004345,CL-12565,3,287.88,2015-12-30
6014,OFF-PA-10004405,KF-16285,5,14.9,2016-03-10
6015,TEC-PH-10002885,KF-16285,8,4158.912,2016-03-10
6016,FUR-FU-10000747,AY-10555,2,91.96,2014-04-06
6017,FUR-FU-10001918,AY-10555,7,33.11,2014-04-06
6018,OFF-PA-10003309,AY-10555,3,19.44,2014-04-06
6019,OFF-PA-10001977,AY-10555,1,55.48,2014-04-06
6020,OFF-AP-10002892,BD-11635,5,91.92,2014-10-05
6021,OFF-AP-10002222,HG-15025,2,17.34,2016-08-13
6022,TEC-AC-10000158,HG-15025,2,71.98,2016-08-13
6023,OFF-EN-10002600,CB-12025,3,7.08,2014-11-17
6024,TEC-AC-10004855,LS-16945,2,69.98,2017-04-24
6025,OFF-AP-10000938,DM-13015,8,646.272,2017-08-24
6026,OFF-PA-10002195,DM-13015,2,10.368,2017-08-24
6027,OFF-FA-10002701,AC-10615,5,8.4,2017-02-23
6028,TEC-PH-10003589,AC-10615,5,71.96,2017-02-23
6029,OFF-AR-10003752,LT-17110,2,18.48,2016-11-19
6030,OFF-AR-10003829,TB-21250,3,9.84,2016-11-14
6031,FUR-CH-10000155,AH-10585,1,239.24,2017-07-06
6032,FUR-FU-10003142,SS-20140,4,21.12,2016-12-25
6033,OFF-SU-10001218,TD-20995,5,54.9,2017-04-23
6034,FUR-FU-10002963,PP-18955,3,15.24,2015-12-14
6035,OFF-AP-10002578,PG-18820,2,19.568,2015-04-19
6036,OFF-BI-10003925,PG-18820,4,310.392,2015-04-19
6037,FUR-FU-10003347,AA-10645,3,42.6,2016-09-04
6038,OFF-BI-10000315,AA-10645,6,113.94,2016-09-04
6039,OFF-ST-10002583,AA-10645,4,129.92,2016-09-04
6040,OFF-AR-10003469,AA-10645,3,5.28,2016-09-04
6041,TEC-PH-10001817,FA-14230,3,859.2,2017-09-24
6042,TEC-MA-10001031,FA-14230,3,506.28,2017-09-24
6043,FUR-FU-10002088,TB-21520,2,14.368,2016-02-04
6044,FUR-CH-10001482,AH-10075,3,314.352,2017-05-19
6045,OFF-PA-10001526,AH-10075,7,27.888,2017-05-19
6046,FUR-FU-10002937,CP-12085,3,238.152,2015-09-03
6047,FUR-TA-10001771,BF-11215,3,692.94,2016-06-09
6048,OFF-BI-10003305,CP-12340,9,16.146,2015-11-07
6049,OFF-BI-10001359,CP-12340,5,1345.485,2015-11-07
6050,OFF-PA-10000483,LS-17245,7,173.488,2016-06-15
6051,OFF-AR-10000658,TS-21655,5,57.75,2015-04-25
6052,OFF-AP-10001205,TS-21655,5,272.4,2015-04-25
6053,OFF-PA-10002586,JS-15940,3,11.952,2016-09-23
6054,FUR-FU-10004963,JS-15940,4,28.0,2016-09-23
6055,OFF-BI-10002071,JS-15940,7,12.201,2016-09-23
6056,OFF-BI-10001617,NF-18385,1,2.068,2016-08-18
6057,OFF-PA-10004665,NF-18385,8,83.84,2016-08-18
6058,OFF-EN-10001990,KN-16705,2,11.36,2014-03-02
6059,OFF-PA-10000587,KN-16705,5,36.4,2014-03-02
6060,TEC-AC-10004859,GA-14725,2,27.968,2014-12-30
6061,OFF-ST-10001476,EH-14125,4,142.04,2015-04-10
6062,OFF-AR-10002804,EH-14125,3,14.67,2015-04-10
6063,TEC-CO-10004202,RA-19285,5,1199.96,2015-12-25
6064,OFF-PA-10001307,RA-19285,3,12.6,2015-12-25
6065,OFF-PA-10001667,RA-19285,3,17.94,2015-12-25
6066,OFF-LA-10001569,TT-21070,6,23.904,2015-04-05
6067,OFF-SU-10000898,AH-10465,8,88.96,2015-01-17
6068,FUR-CH-10000225,CC-12430,8,518.272,2017-05-20
6069,FUR-FU-10002191,CC-12430,1,6.98,2017-05-20
6070,TEC-MA-10003176,CC-12430,1,343.2,2017-05-20
6071,OFF-LA-10004093,KD-16495,3,17.544,2017-08-13
6072,OFF-ST-10000025,BG-11035,2,152.688,2015-12-31
6073,OFF-FA-10001561,BG-11035,2,3.488,2015-12-31
6074,OFF-SU-10001225,BG-11035,2,5.888,2015-12-31
6075,OFF-BI-10001718,FH-14365,3,153.552,2017-12-25
6076,OFF-ST-10002756,FH-14365,2,270.62,2017-12-25
6077,TEC-AC-10001432,PG-18820,6,468.9,2016-09-01
6078,TEC-AC-10003399,PG-18820,2,72.48,2016-09-01
6079,OFF-SU-10001574,PG-18820,3,10.95,2016-09-01
6080,FUR-FU-10004864,PG-18820,3,191.82,2016-09-01
6081,OFF-ST-10001172,NZ-18565,9,151.056,2017-08-05
6082,FUR-FU-10002396,TB-21595,5,25.16,2014-02-18
6083,OFF-BI-10004040,JE-15475,6,6.216,2016-11-22
6084,OFF-AR-10003481,JE-15475,9,23.616,2016-11-22
6085,TEC-AC-10000387,JE-15475,2,24.032,2016-11-22
6086,OFF-LA-10000262,JE-15475,1,2.088,2016-11-22
6087,OFF-BI-10003196,JE-15475,6,4.488,2016-11-22
6088,FUR-FU-10004351,EH-13945,3,29.22,2015-12-14
6089,OFF-PA-10001870,BF-10975,1,6.48,2015-06-13
6090,OFF-BI-10002813,PC-18745,2,1.188,2017-12-28
6091,FUR-CH-10003846,SV-20365,3,272.646,2017-09-20
6092,TEC-AC-10002647,SV-20365,2,212.8,2017-09-20
6093,OFF-PA-10000807,SV-20365,9,38.52,2017-09-20
6094,TEC-AC-10001465,SV-20365,2,72.64,2017-09-20
6095,OFF-ST-10000615,SV-20365,4,45.4,2017-09-20
6096,OFF-PA-10002713,SV-20365,2,13.76,2017-09-20
6097,FUR-CH-10003061,SV-20365,1,80.991,2017-09-20
6098,OFF-BI-10000343,SV-20365,3,11.784,2017-09-20
6099,OFF-FA-10000304,SV-20365,2,4.36,2017-09-20
6100,FUR-CH-10004086,SV-20365,11,2888.127,2017-09-20
6101,TEC-PH-10002885,SV-20365,2,1299.66,2017-09-20
6102,FUR-CH-10001215,SV-20365,5,2254.41,2017-09-20
6103,TEC-PH-10000215,SV-20365,3,104.85,2017-09-20
6104,TEC-AC-10001998,SV-20365,3,59.97,2017-09-20
6105,FUR-TA-10002356,Dp-13240,2,314.532,2017-08-22
6106,OFF-AR-10002399,HR-14830,4,13.632,2015-06-18
6107,OFF-AP-10001563,WB-21850,2,19.432,2014-12-20
6108,TEC-AC-10004510,WB-21850,5,65.44,2014-12-20
6109,OFF-LA-10001982,AS-10090,2,6.0,2016-09-11
6110,OFF-BI-10004141,AS-10090,3,1.908,2016-09-11
6111,FUR-CH-10004495,SP-20920,7,1474.802,2016-11-12
6112,OFF-AP-10002311,SP-20920,2,110.096,2016-11-12
6113,OFF-FA-10000585,SP-20920,6,16.752,2016-11-12
6114,FUR-CH-10000454,SP-20920,9,1537.074,2016-11-12
6115,FUR-CH-10003746,SP-20920,2,449.372,2016-11-12
6116,OFF-BI-10003291,SP-20650,6,41.904,2016-03-14
6117,TEC-PH-10002114,CM-12655,4,2279.96,2016-11-13
6118,OFF-LA-10001569,CM-12655,3,14.94,2016-11-13
6119,TEC-PH-10001425,JR-16210,3,191.976,2017-09-19
6120,OFF-AR-10001915,JR-16210,3,23.832,2017-09-19
6121,FUR-FU-10004864,JR-16210,8,409.216,2017-09-19
6122,FUR-BO-10001972,JR-16210,2,72.588,2017-09-19
6123,OFF-ST-10000532,CB-12415,2,61.568,2017-12-04
6124,OFF-PA-10003883,SD-20485,4,20.96,2015-08-31
6125,TEC-AC-10003038,SS-20140,5,44.75,2017-06-03
6126,OFF-PA-10001593,SS-20140,2,11.96,2017-06-03
6127,OFF-BI-10002049,SS-20140,1,3.912,2017-06-03
6128,FUR-CH-10003817,EH-13990,6,327.996,2016-03-31
6129,OFF-BI-10002353,AH-10030,4,49.408,2014-10-25
6130,TEC-AC-10003116,EM-14200,3,53.25,2017-03-26
6131,OFF-FA-10003021,EM-14200,2,3.76,2017-03-26
6132,FUR-CH-10004477,TB-21190,14,767.214,2014-12-27
6133,OFF-PA-10001033,AB-10165,5,163.96,2017-09-15
6134,FUR-TA-10004152,AO-10810,2,161.28,2016-08-16
6135,OFF-AR-10002135,TT-21220,4,192.8,2016-11-04
6136,TEC-AC-10000521,KN-16705,3,27.696,2015-10-18
6137,OFF-AP-10000026,KN-16705,6,73.164,2015-10-18
6138,OFF-PA-10002986,FO-14305,6,32.064,2016-10-31
6139,FUR-BO-10001337,GA-14725,2,205.666,2014-03-30
6140,OFF-ST-10000532,NC-18415,3,115.44,2015-04-18
6141,OFF-PA-10001497,JF-15190,5,274.8,2017-07-09
6142,OFF-ST-10002554,JF-15190,4,195.64,2017-07-09
6143,TEC-PH-10001336,JF-15190,2,257.98,2017-07-09
6144,OFF-AR-10002987,JF-15190,6,119.04,2017-07-09
6145,OFF-PA-10000575,GT-14710,3,20.07,2017-06-27
6146,OFF-AR-10003394,KM-16660,4,11.76,2014-12-22
6147,OFF-AR-10003394,PJ-18835,4,11.76,2017-11-21
6148,OFF-BI-10001191,PJ-18835,2,40.736,2017-11-21
6149,TEC-PH-10003484,AC-10660,2,201.584,2016-06-27
6150,FUR-CH-10003968,JG-15310,6,340.704,2017-12-28
6151,FUR-BO-10001608,RM-19375,5,354.9,2016-04-08
6152,FUR-BO-10004218,EK-13795,10,1198.33,2014-03-18
6153,OFF-ST-10002485,RD-19585,4,87.92,2017-07-03
6154,FUR-FU-10001876,CV-12805,2,51.968,2017-04-20
6155,OFF-ST-10002370,CV-12805,3,51.336,2017-04-20
6156,OFF-ST-10000142,CV-12805,1,332.704,2017-04-20
6157,FUR-FU-10004671,CV-12805,3,42.408,2017-04-20
6158,OFF-EN-10002504,AG-10330,3,81.54,2016-08-03
6159,TEC-AC-10004803,AG-10330,12,167.28,2016-08-03
6160,OFF-ST-10001932,GM-14440,4,772.68,2016-12-03
6161,TEC-PH-10004667,MC-17605,3,323.976,2014-03-19
6162,OFF-LA-10000443,MC-17605,4,11.808,2014-03-19
6163,OFF-ST-10000918,MC-17605,3,26.16,2014-03-19
6164,OFF-BI-10001196,MC-17605,5,33.57,2014-03-19
6165,FUR-FU-10003981,MC-17605,3,4.992,2014-03-19
6166,FUR-FU-10002508,MC-17605,3,20.016,2014-03-19
6167,TEC-AC-10002647,MC-17605,2,170.24,2014-03-19
6168,OFF-PA-10002377,ES-14020,3,117.456,2015-04-20
6169,OFF-PA-10004530,RW-19540,2,22.96,2015-09-19
