product_id,name,category,unit_price
OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Office Supplies,4.27
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,5.84
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,12.01
OFF-BI-10000088,GBC Imprintable Covers,Office Supplies,8.78
OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Office Supplies,5.98
OFF-BI-10000138,Acco Translucent Poly Ring Binders,Office Supplies,3.74
OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,2.5
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,4.64
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,0.74
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,3.89
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,7.95
OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Office Supplies,2.35
OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,1.94
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,12.18
OFF-BI-10000315,Poly Designer Cover & Back,Office Supplies,15.19
OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,5.9
OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,2.7
OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Office Supplies,6.88
OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,4.81
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,1.57
OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,228.29
OFF-BI-10000546,Avery Durable Binders,Office Supplies,2.59
OFF-BI-10000591,Avery Binder Labels,Office Supplies,3.5
OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,3.05
OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,34.73
OFF-BI-10000666,Surelock Post Binders,Office Supplies,24.45
OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,0.85
OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,2.41
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Office Supplies,36.29
OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,4.3
OFF-BI-10000829,Avery Non-Stick Binders,Office Supplies,3.59
OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,Office Supplies,0.79
OFF-BI-10000848,Angle-D Ring Binders,Office Supplies,1.64
OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Office Supplies,11.42
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,13.02
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,24.32
OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,Office Supplies,4.27
OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,7.31
OFF-BI-10001071,GBC ProClick Punch Binding System,Office Supplies,63.98
OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,9.855
OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,4.3
OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,4.98
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,6.41
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,4.34
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,1.58
OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Office Supplies,1511.99
OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,1.61
OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,18.994999999999997
OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,20.37
OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Office Supplies,12.305
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,5.1
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,1.85
OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,9.36
OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,3.4499999999999997
OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,717.59
OFF-BI-10001460,Plastic Binding Combs,Office Supplies,12.12
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,18.34
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,16.78
OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,1.14
OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,28.79
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,7.31
OFF-BI-10001575,GBC Linen Binding Covers,Office Supplies,9.29
OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,32.78
OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,8.27
OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,8.34
OFF-BI-10001634,Wilson Jones Active Use Binders,Office Supplies,5.82
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,6.74
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,7.48
OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,30.16
OFF-BI-10001679,GBC Instant Index System for Binding Systems,Office Supplies,2.66
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,51.18
OFF-BI-10001721,Trimflex Flexible Post Binders,Office Supplies,17.1
OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,2.71
OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,5.34
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,3.05
OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,31.175
OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Office Supplies,3.595
OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,3.2199999999999998
OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",Office Supplies,4.79
OFF-BI-10001922,Storex Dura Pro Binders,Office Supplies,4.75
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,1.63
OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Office Supplies,18.880000000000003
OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Office Supplies,3.18
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,1.44
OFF-BI-10002026,Avery Arch Ring Binders,Office Supplies,35.155
OFF-BI-10002049,UniKeep View Case Binders,Office Supplies,1.47
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,4.65
OFF-BI-10002072,Cardinal Slant-D Ring Binders,Office Supplies,8.69
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,26.62
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,6.95
OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,12.84
OFF-BI-10002160,Acco Hanging Data Binders,Office Supplies,3.05
OFF-BI-10002194,Cardinal Hold-It CD Pocket,Office Supplies,3.99
OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,5.68
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,16.51
OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,4.46
OFF-BI-10002353,GBC VeloBind Cover Sets,Office Supplies,4.63
OFF-BI-10002393,Binder Posts,Office Supplies,3.155
OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,5.8
OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Office Supplies,3.76
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Office Supplies,9.13
OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Office Supplies,4.05
OFF-BI-10002437,Recycled Premium Regency Composition Covers,Office Supplies,12.22
OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,14.95
OFF-BI-10002557,Presstex Flexible Ring Binders,Office Supplies,3.64
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,5.485
OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,0.6
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,11.42
OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Office Supplies,27.45
OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,2.58
OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,12.29
OFF-BI-10002799,"SlimView Poly Binder, 3/8""",Office Supplies,1.55
OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,Office Supplies,0.59
OFF-BI-10002824,Recycled Easel Ring Binders,Office Supplies,11.94
OFF-BI-10002827,Avery Durable Poly Binders,Office Supplies,1.66
OFF-BI-10002852,Ibico Standard Transparent Covers,Office Supplies,13.18
OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Office Supplies,22.42
OFF-BI-10002867,GBC Recycled Regency Composition Covers,Office Supplies,47.82
OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,2.94
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,23.064999999999998
OFF-BI-10002949,Prestige Round Ring Binders,Office Supplies,4.86
OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,2.515
OFF-BI-10002976,ACCOHIDE Binder by Acco,Office Supplies,3.715
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,2.04
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,31.02
OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,179.18
OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Office Supplies,1.94
OFF-BI-10003166,GBC Plasticlear Binding Covers,Office Supplies,3.44
OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Office Supplies,1.12
OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,3.18
OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,6.98
OFF-BI-10003305,Avery Hanging File Binders,Office Supplies,4.78
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Office Supplies,3.86
OFF-BI-10003350,Acco Expandable Hanging Binders,Office Supplies,4.145
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,Office Supplies,3.98
OFF-BI-10003364,Binding Machine Supplies,Office Supplies,23.34
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,5.06
OFF-BI-10003460,Acco 3-Hole Punch,Office Supplies,3.5
OFF-BI-10003476,Avery Metallic Poly Binders,Office Supplies,4.58
OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,1016.79
OFF-BI-10003529,Avery Round Ring Poly Binders,Office Supplies,2.27
OFF-BI-10003638,GBC Durable Plastic Covers,Office Supplies,15.48
OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Office Supplies,289.28499999999997
OFF-BI-10003655,Durable Pressboard Binders,Office Supplies,3.42
OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,135.99
OFF-BI-10003669,3M Organizer Strips,Office Supplies,4.32
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,3.23
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Office Supplies,17.59
OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,5.74
OFF-BI-10003707,Aluminum Screw Posts,Office Supplies,4.58
OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,5.96
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,1.47
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,98.39
OFF-BI-10003719,Large Capacity Hanging Post Binders,Office Supplies,7.48
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,1.25
OFF-BI-10003784,Computer Printout Index Tabs,Office Supplies,0.8400000000000001
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,34.24
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,6.17
OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,310.39
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Office Supplies,5.82
OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Office Supplies,3.63
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,16.62
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Office Supplies,8.56
OFF-BI-10004001,GBC Recycled VeloBinder Covers,Office Supplies,13.63
OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Office Supplies,13.84
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,0.83
OFF-BI-10004040,Wilson Jones Impact Binders,Office Supplies,4.14
OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Office Supplies,2.66
OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,2.3
OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,Office Supplies,8.73
OFF-BI-10004140,Avery Non-Stick Binders,Office Supplies,3.59
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,0.95
OFF-BI-10004182,Economy Binders,Office Supplies,1.66
OFF-BI-10004187,3-ring staple pack,Office Supplies,1.69
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,4.42
OFF-BI-10004224,Catalog Binders with Expanding Posts,Office Supplies,20.18
OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,27.63
OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,12.79
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,11.74
OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,16.78
OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,138.39
OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,29.58
OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,Office Supplies,4.385
OFF-BI-10004364,Storex Dura Pro Binders,Office Supplies,1.78
OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,Office Supplies,336.78
OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Supplies,3.505
OFF-BI-10004465,Avery Durable Slant Ring Binders,Office Supplies,2.38
OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,25.26
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,6.58
OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Office Supplies,132.78
OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,2.69
OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Office Supplies,94.79
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Office Supplies,41.92
OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Office Supplies,331.19
OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Office Supplies,76.25
OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,4.62
OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,1.73
OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,8.16
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,3.86
OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,12.31
OFF-BI-10004781,GBC Wire Binding Strips,Office Supplies,9.52
OFF-BI-10004817,GBC Personal VeloBind Strips,Office Supplies,9.58
OFF-BI-10004826,JM Magazine Binder,Office Supplies,13.21
OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,13.39
OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,Office Supplies,2.78
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,11.5
OFF-BI-10004967,Round Ring Binders,Office Supplies,1.14
OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,3.3
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Office Supplies,748.545
OFF-EN-10000056,Cameo Buff Policy Envelopes,Office Supplies,56.004999999999995
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,8.74
OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,15.25
OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,7.865
OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,28.71
OFF-EN-10001028,Staple envelope,Office Supplies,10.780000000000001
OFF-EN-10001099,Staple envelope,Office Supplies,7.82
OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,3.715
OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Office Supplies,8.78
OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,7.64
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,9.844999999999999
OFF-EN-10001415,Staple envelope,Office Supplies,4.46
OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",Office Supplies,52.71
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,60.98
OFF-EN-10001509,Poly String Tie Envelopes,Office Supplies,2.04
OFF-EN-10001532,Brown Kraft Recycled Envelopes,Office Supplies,16.98
OFF-EN-10001535,Grip Seal Envelopes,Office Supplies,3.54
OFF-EN-10001539,Staple envelope,Office Supplies,7.78
OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,Office Supplies,14.9
OFF-EN-10001990,Staple envelope,Office Supplies,5.68
OFF-EN-10002230,Airmail Envelopes,Office Supplies,67.14
OFF-EN-10002312,#10 Self-Seal White Envelopes,Office Supplies,11.09
OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,12.78
OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,21.74
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,10.42
OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,2.36
OFF-EN-10002621,Staple envelope,Office Supplies,7.82
OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,35.94
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,4.48
OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Office Supplies,14.165
OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,83.98
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,20.94
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,39.98
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,7.92
OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,3.49
OFF-EN-10003134,Staple envelope,Office Supplies,9.34
OFF-EN-10003160,Pastel Pink Envelopes,Office Supplies,7.28
OFF-EN-10003286,Staple envelope,Office Supplies,8.28
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,90.48
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,10.42
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,21.98
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,13.66
OFF-EN-10003845,Colored Envelopes,Office Supplies,2.95
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,10.67
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Office Supplies,15.57
OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,3.26
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,5.98
OFF-EN-10004206,Multimedia Mailers,Office Supplies,162.93
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,23.99
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,7.64
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,15.67
OFF-EN-10004773,Staple envelope,Office Supplies,27.880000000000003
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,2.395
OFF-EN-10004955,Fashion Color Clasp Envelopes,Office Supplies,5.41
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,1.7
OFF-FA-10000089,Acco Glide Clips,Office Supplies,3.92
OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Office Supplies,5.81
OFF-FA-10000254,Sterling Rubber Bands by Alliance,Office Supplies,4.24
OFF-FA-10000304,Advantus Push Pins,Office Supplies,2.18
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,1.24
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,2.79
OFF-FA-10000611,Binder Clips by OIC,Office Supplies,1.18
OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,3.58
OFF-FA-10000624,OIC Binder Clips,Office Supplies,3.58
OFF-FA-10000735,Staples,Office Supplies,2.92
OFF-FA-10000840,OIC Thumb-Tacks,Office Supplies,0.91
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,2.63
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,3.55
OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,1.98
OFF-FA-10001229,Staples,Office Supplies,3.14
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,2.88
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,2.18
OFF-FA-10001754,Stockwell Gold Paper Clips,Office Supplies,1.655
OFF-FA-10001843,Staples,Office Supplies,2.47
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,7.78
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,5.0
OFF-FA-10002676,Colored Push Pins,Office Supplies,1.81
OFF-FA-10002701,Alliance Rubber Bands,Office Supplies,1.68
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,3.95
OFF-FA-10002780,Staples,Office Supplies,2.38
OFF-FA-10002815,Staples,Office Supplies,3.55
OFF-FA-10002975,Staples,Office Supplies,3.4
OFF-FA-10002983,Advantus SlideClip Paper Clips,Office Supplies,3.41
OFF-FA-10002988,Ideal Clamps,Office Supplies,1.81
OFF-FA-10003021,Staples,Office Supplies,1.5
OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,1.63
OFF-FA-10003112,Staples,Office Supplies,6.31
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,1.98
OFF-FA-10003472,Bagged Rubber Bands,Office Supplies,1.26
OFF-FA-10003485,Staples,Office Supplies,2.3600000000000003
OFF-FA-10003495,Staples,Office Supplies,6.08
OFF-FA-10004076,Translucent Push Pins by OIC,Office Supplies,1.58
OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,3.61
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,4.71
OFF-FA-10004838,"Super Bands, 12/Pack",Office Supplies,1.675
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,10.33
OFF-FA-10004968,Rubber Band Ball,Office Supplies,3.74
OFF-LA-10000081,Avery 496,Office Supplies,3.375
OFF-LA-10000121,Avery 48,Office Supplies,6.3
OFF-LA-10000134,Avery 511,Office Supplies,2.77
OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,7.31
OFF-LA-10000248,Avery 52,Office Supplies,3.69
OFF-LA-10000262,Avery 494,Office Supplies,2.3499999999999996
OFF-LA-10000305,Avery 495,Office Supplies,6.3
OFF-LA-10000407,Avery White Multi-Purpose Labels,Office Supplies,4.98
OFF-LA-10000414,Avery 503,Office Supplies,10.35
OFF-LA-10000443,Avery 501,Office Supplies,2.95
OFF-LA-10000452,Avery 488,Office Supplies,3.15
OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Office Supplies,4.13
OFF-LA-10000634,Avery 509,Office Supplies,2.61
OFF-LA-10000973,Avery 502,Office Supplies,2.52
OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,2.61
OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,10.02
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,10.35
OFF-LA-10001175,Avery 514,Office Supplies,2.88
OFF-LA-10001297,Avery 473,Office Supplies,10.35
OFF-LA-10001317,Avery 520,Office Supplies,3.15
OFF-LA-10001404,Avery 517,Office Supplies,3.69
OFF-LA-10001474,Avery 477,Office Supplies,30.53
OFF-LA-10001569,Avery 499,Office Supplies,3.98
OFF-LA-10001613,Avery File Folder Labels,Office Supplies,2.3
OFF-LA-10001641,Avery 518,Office Supplies,3.15
OFF-LA-10001771,Avery 513,Office Supplies,4.98
OFF-LA-10001934,Avery 516,Office Supplies,7.31
