id,sale_id,amount,payment_status
4804,4804,39.594,Paid
4805,4805,91.008,Paid
4806,4806,37.94,Paid
4807,4807,42.8,Paid
4808,4808,33.63,Paid
4809,4809,62.808,Paid
4810,4810,195.64,Paid
4811,4811,239.9,Paid
4812,4812,380.058,Paid
4813,4813,1199.976,Paid
4814,4814,48.576,Paid
4815,4815,17.94,Paid
4816,4816,18.264,Paid
4817,4817,34.656,Paid
4818,4818,81.552,Paid
4819,4819,227.136,Paid
4820,4820,10.36,Paid
4821,4821,463.248,Paid
4822,4822,383.952,Paid
4823,4823,44.856,Paid
4824,4824,30.345,Paid
4825,4825,127.554,Paid
4826,4826,77.952,Paid
4827,4827,14.016,Paid
4828,4828,69.52,Paid
4829,4829,5.64,Paid
4830,4830,13.776,Paid
4831,4831,245.88,Paid
4832,4832,36.63,Paid
4833,4833,22.58,Paid
4834,4834,12.39,Paid
4835,4835,39.92,Paid
4836,4836,61.96,Paid
4837,4837,19.936,Paid
4838,4838,3.798,Paid
4839,4839,27.744,Paid
4840,4840,158.376,Paid
4841,4841,27.58,Paid
4842,4842,5.553,Paid
4843,4843,243.92,Paid
4844,4844,14.96,Paid
4845,4845,7.184,Paid
4846,4846,10.512,Paid
4847,4847,263.96,Paid
4848,4848,71.632,Paid
4849,4849,9.328,Paid
4850,4850,5.88,Paid
4851,4851,975.92,Paid
4852,4852,303.84,Paid
4853,4853,485.88,Paid
4854,4854,12.54,Paid
4855,4855,8.94,Paid
4856,4856,9.24,Paid
4857,4857,70.008,Paid
4858,4858,77.6,Paid
4859,4859,464.85,Paid
4860,4860,10.192,Paid
4861,4861,1793.98,Paid
4862,4862,758.352,Paid
4863,4863,20.368,Paid
4864,4864,49.848,Paid
4865,4865,239.97,Paid
4866,4866,2404.704,Paid
4867,4867,563.024,Paid
4868,4868,344.91,Paid
4869,4869,8.64,Paid
4870,4870,89.988,Paid
4871,4871,229.544,Paid
4872,4872,1.824,Paid
4873,4873,18.32,Paid
4874,4874,48.816,Pending
4875,4875,1.188,Paid
4876,4876,119.8,Paid
4877,4877,61.568,Paid
4878,4878,6.192,Paid
4879,4879,2.214,Paid
4880,4880,5.32,Paid
4881,4881,975.92,Paid
4882,4882,2249.91,Paid
4883,4883,59.92,Paid
4884,4884,171.2,Paid
4885,4885,3.36,Paid
4886,4886,114.2,Paid
4887,4887,182.67,Pending
4888,4888,101.7,Pending
4889,4889,1126.02,Paid
4890,4890,1263.3,Pending
4891,4891,8.82,Paid
4892,4892,37.94,Paid
4893,4893,4.2,Paid
4894,4894,227.28,Paid
4895,4895,47.9,Paid
4896,4896,61.96,Paid
4897,4897,1117.92,Paid
4898,4898,183.372,Paid
4899,4899,7.968,Paid
4900,4900,26.352,Paid
4901,4901,481.32,Paid
4902,4902,13.98,Paid
4903,4903,25.92,Paid
4904,4904,91.59,Paid
4905,4905,674.058,Paid
4906,4906,22.92,Paid
4907,4907,269.9,Paid
4908,4908,11.808,Paid
4909,4909,9.588,Paid
4910,4910,18.336,Paid
4911,4911,36.288,Paid
4912,4912,111.984,Paid
4913,4913,5.97,Paid
4914,4914,2.508,Paid
4915,4915,35.96,Paid
4916,4916,14.952,Paid
4917,4917,67.144,Paid
4918,4918,254.058,Pending
4919,4919,173.94,Paid
4920,4920,231.98,Pending
4921,4921,2.296,Paid
4922,4922,96.08,Paid
4923,4923,3.62,Paid
4924,4924,629.1,Paid
4925,4925,90.48,Paid
4926,4926,14.88,Paid
4927,4927,91.275,Paid
4928,4928,19.44,Paid
4929,4929,897.15,Pending
4930,4930,57.75,Paid
4931,4931,14.94,Paid
4932,4932,23.1,Pending
4933,4933,12.536,Paid
4934,4934,1.08,Paid
4935,4935,4.512,Paid
4936,4936,16.776,Paid
4937,4937,33.74,Paid
4938,4938,1325.85,Paid
4939,4939,333.999,Paid
4940,4940,19.9,Paid
4941,4941,1268.82,Paid
4942,4942,283.92,Paid
4943,4943,5.68,Pending
4944,4944,375.34,Paid
4945,4945,96.08,Paid
4946,4946,11.68,Paid
4947,4947,4.36,Paid
4948,4948,29.24,Paid
4949,4949,117.488,Paid
4950,4950,18.84,Paid
4951,4951,12.42,Paid
4952,4952,12.96,Paid
4953,4953,69.48,Pending
4954,4954,85.9,Pending
4955,4955,18.06,Paid
4956,4956,79.14,Paid
4957,4957,37.4,Paid
4958,4958,2.512,Paid
4959,4959,18.864,Paid
4960,4960,61.192,Paid
4961,4961,67.84,Paid
4962,4962,48.712,Paid
4963,4963,17.94,Paid
4964,4964,242.94,Paid
4965,4965,7.764,Paid
4966,4966,467.04,Paid
4967,4967,128.85,Paid
4968,4968,8.4,Paid
4969,4969,199.98,Paid
4970,4970,110.98,Paid
4971,4971,207.984,Paid
4972,4972,36.112,Paid
4973,4973,35.568,Paid
4974,4974,88.768,Paid
4975,4975,12.9,Pending
4976,4976,717.12,Paid
4977,4977,21.36,Paid
4978,4978,6.688,Pending
4979,4979,773.94,Paid
4980,4980,20.568,Paid
4981,4981,4.356,Paid
4982,4982,19.04,Paid
4983,4983,5.22,Paid
4984,4984,84.84,Paid
4985,4985,7.24,Paid
4986,4986,14.4,Paid
4987,4987,15.552,Paid
4988,4988,1325.76,Paid
4989,4989,3.108,Paid
4990,4990,6.672,Paid
4991,4991,689.408,Paid
4992,4992,1889.99,Paid
4993,4993,55.936,Paid
4994,4994,18.432,Paid
4995,4995,20.32,Paid
4996,4996,52.064,Paid
4997,4997,48.784,Paid
4998,4998,13.092,Paid
4999,4999,109.592,Paid
5000,5000,56.7,Paid
5001,5001,79.99,Pending
5002,5002,69.5,Paid
5003,5003,191.6,Paid
5004,5004,10.56,Paid
5005,5005,47.79,Paid
5006,5006,714.3,Paid
5007,5007,2321.9,Pending
5008,5008,17.94,Paid
5009,5009,9.522,Paid
5010,5010,791.964,Paid
5011,5011,4.923,Paid
5012,5012,209.979,Paid
5013,5013,33.93,Paid
5014,5014,222.32,Paid
5015,5015,210.564,Paid
5016,5016,35.168,Paid
5017,5017,1502.376,Paid
5018,5018,10.11,Paid
5019,5019,772.47,Paid
5020,5020,20.46,Paid
5021,5021,347.58,Pending
5022,5022,72.64,Paid
5023,5023,772.47,Paid
5024,5024,39.92,Pending
5025,5025,33.48,Paid
5026,5026,461.97,Paid
5027,5027,137.62,Paid
5028,5028,302.67,Paid
5029,5029,239.976,Paid
5030,5030,8.34,Paid
5031,5031,8.57,Paid
5032,5032,119.616,Paid
5033,5033,212.94,Paid
5034,5034,26.49,Paid
5035,5035,687.4,Paid
5036,5036,653.55,Paid
5037,5037,33.9,Paid
5038,5038,239.96,Paid
5039,5039,199.836,Paid
5040,5040,716.0,Paid
5041,5041,221.06,Paid
5042,5042,67.71,Paid
5043,5043,129.92,Paid
5044,5044,467.46,Paid
5045,5045,61.4,Paid
5046,5046,720.76,Paid
5047,5047,5.184,Paid
5048,5048,14.7,Pending
5049,5049,8.134,Pending
5050,5050,79.984,Paid
5051,5051,18.54,Paid
5052,5052,24.4,Paid
5053,5053,195.64,Paid
5054,5054,398.4,Paid
5055,5055,7.056,Paid
5056,5056,1352.3976,Paid
5057,5057,26.4,Paid
5058,5058,41.88,Paid
5059,5059,99.846,Paid
5060,5060,699.98,Paid
5061,5061,584.82,Paid
5062,5062,43.98,Paid
5063,5063,377.97,Paid
5064,5064,123.96,Paid
5065,5065,391.98,Paid
5066,5066,383.976,Pending
5067,5067,1781.682,Paid
5068,5068,21.4,Paid
5069,5069,549.99,Paid
5070,5070,167.535,Paid
5071,5071,38.34,Pending
5072,5072,53.88,Paid
5073,5073,299.98,Paid
5074,5074,62.8,Paid
5075,5075,13.904,Paid
5076,5076,744.1,Paid
5077,5077,44.84,Paid
5078,5078,401.59,Paid
5079,5079,18.24,Paid
5080,5080,359.499,Paid
5081,5081,10.48,Paid
5082,5082,20.736,Paid
5083,5083,35.168,Paid
5084,5084,64.704,Paid
5085,5085,105.52,Paid
5086,5086,5.792,Paid
5087,5087,466.158,Paid
5088,5088,10.312,Paid
5089,5089,2.556,Paid
5090,5090,7.968,Paid
5091,5091,8.784,Paid
5092,5092,3.024,Paid
5093,5093,51.45,Paid
5094,5094,14.016,Paid
5095,5095,214.95,Paid
5096,5096,35.04,Paid
5097,5097,10.776,Paid
5098,5098,4.6,Paid
5099,5099,35.168,Paid
5100,5100,19.152,Paid
5101,5101,4.448,Paid
5102,5102,5.184,Paid
5103,5103,15.552,Pending
5104,5104,40.032,Pending
5105,5105,16.776,Paid
5106,5106,186.304,Pending
5107,5107,66.36,Paid
5108,5108,42.048,Paid
5109,5109,67.92,Paid
5110,5110,52.512,Pending
5111,5111,186.912,Paid
5112,5112,10.048,Paid
5113,5113,17.496,Paid
5114,5114,15.552,Paid
5115,5115,10.776,Paid
5116,5116,3.304,Paid
5117,5117,35.48,Paid
5118,5118,34.44,Paid
5119,5119,629.93,Paid
5120,5120,79.056,Paid
5121,5121,232.55,Paid
5122,5122,99.98,Paid
5123,5123,19.44,Paid
5124,5124,12.96,Paid
5125,5125,464.292,Paid
5126,5126,68.46,Paid
5127,5127,2799.96,Paid
5128,5128,601.3,Paid
5129,5129,16.99,Paid
5130,5130,287.97,Paid
5131,5131,44.82,Paid
5132,5132,101.12,Paid
5133,5133,107.976,Paid
5134,5134,58.73,Paid
5135,5135,93.344,Paid
5136,5136,17.05,Paid
5137,5137,8.096,Paid
5138,5138,30.36,Paid
5139,5139,23.34,Paid
5140,5140,51.55,Paid
5141,5141,119.9,Paid
5142,5142,1317.492,Paid
5143,5143,63.84,Paid
5144,5144,3.592,Paid
5145,5145,86.26,Paid
5146,5146,139.04,Paid
5147,5147,46.8,Paid
5148,5148,8.544,Paid
5149,5149,842.376,Paid
5150,5150,1214.85,Paid
5151,5151,67.78,Paid
5152,5152,39.9,Paid
5153,5153,2.688,Paid
5154,5154,6.6,Paid
5155,5155,28.4,Pending
5156,5156,212.94,Paid
5157,5157,1001.584,Paid
5158,5158,569.058,Paid
5159,5159,14.224,Paid
5160,5160,105.584,Paid
5161,5161,68.72,Paid
5162,5162,1367.84,Pending
5163,5163,301.96,Paid
5164,5164,170.352,Paid
5165,5165,3.9,Paid
5166,5166,12.84,Paid
5167,5167,15.84,Paid
5168,5168,563.94,Paid
5169,5169,62.94,Paid
5170,5170,535.41,Paid
5171,5171,3504.9,Paid
5172,5172,144.12,Paid
5173,5173,314.55,Paid
5174,5174,3.408,Pending
5175,5175,2.072,Paid
5176,5176,328.3992,Paid
5177,5177,53.248,Paid
5178,5178,4.992,Paid
5179,5179,37.68,Pending
5180,5180,258.576,Paid
5181,5181,75.84,Paid
5182,5182,45.36,Paid
5183,5183,45.78,Paid
5184,5184,40.29,Paid
5185,5185,38.71,Paid
5186,5186,1801.632,Paid
5187,5187,748.752,Pending
5188,5188,199.96,Paid
5189,5189,1516.2,Paid
5190,5190,167.952,Paid
5191,5191,45.04,Paid
5192,5192,23.16,Paid
5193,5193,397.6,Pending
5194,5194,85.96,Paid
5195,5195,13.12,Pending
5196,5196,45.66,Paid
5197,5197,158.13,Paid
5198,5198,43.6,Paid
5199,5199,3930.072,Paid
5200,5200,2.304,Paid
5201,5201,431.976,Paid
5202,5202,41.72,Paid
5203,5203,104.23,Paid
5204,5204,70.26,Pending
5205,5205,9.26,Paid
5206,5206,105.98,Paid
5207,5207,1.24,Paid
5208,5208,20.7,Paid
5209,5209,28.9,Paid
5210,5210,27.18,Pending
5211,5211,465.18,Paid
5212,5212,36.63,Paid
5213,5213,51.45,Paid
5214,5214,7.83,Paid
5215,5215,35.4,Paid
5216,5216,29.9,Paid
5217,5217,17.48,Paid
5218,5218,79.14,Paid
5219,5219,8.4,Paid
5220,5220,498.26,Paid
5221,5221,212.94,Paid
5222,5222,706.86,Pending
5223,5223,114.95,Paid
5224,5224,43.19,Pending
5225,5225,166.44,Paid
5226,5226,36.56,Paid
5227,5227,186.144,Paid
5228,5228,353.568,Paid
5229,5229,81.98,Paid
5230,5230,14.624,Paid
5231,5231,697.16,Paid
5232,5232,30.93,Paid
5233,5233,27.496,Paid
5234,5234,605.34,Paid
5235,5235,210.008,Paid
5236,5236,54.96,Pending
5237,5237,164.22,Paid
5238,5238,362.94,Paid
5239,5239,59.98,Paid
5240,5240,332.94,Paid
5241,5241,39.872,Paid
5242,5242,13.68,Paid
5243,5243,3.318,Paid
5244,5244,10.44,Paid
5245,5245,136.464,Paid
5246,5246,333.576,Paid
5247,5247,12.544,Paid
5248,5248,20.768,Paid
5249,5249,43.5,Paid
5250,5250,12.576,Paid
5251,5251,249.95,Pending
5252,5252,49.12,Paid
5253,5253,182.91,Paid
5254,5254,107.648,Paid
5255,5255,99.372,Paid
5256,5256,33.568,Pending
5257,5257,10.56,Paid
5258,5258,38.88,Paid
5259,5259,35.2,Paid
5260,5260,45.528,Paid
5261,5261,196.776,Paid
5262,5262,2.92,Paid
5263,5263,200.795,Paid
5264,5264,46.688,Paid
5265,5265,21.864,Paid
5266,5266,11.76,Paid
5267,5267,167.94,Paid
5268,5268,3.89,Paid
5269,5269,52.44,Paid
5270,5270,32.36,Paid
5271,5271,406.6,Paid
5272,5272,27.92,Paid
5273,5273,399.672,Paid
5274,5274,3.744,Paid
5275,5275,715.2,Paid
5276,5276,159.8,Paid
5277,5277,44.75,Paid
5278,5278,340.116,Paid
5279,5279,105.52,Paid
5280,5280,13.48,Paid
5281,5281,85.52,Paid
5282,5282,6.16,Paid
5283,5283,36.84,Paid
5284,5284,15.84,Paid
5285,5285,44.4,Paid
5286,5286,21.24,Paid
5287,5287,9.552,Paid
5288,5288,89.991,Paid
5289,5289,163.96,Paid
5290,5290,17.904,Paid
5291,5291,966.7,Paid
5292,5292,182.112,Paid
5293,5293,4.464,Paid
5294,5294,51.588,Paid
5295,5295,50.4,Paid
5296,5296,89.568,Paid
5297,5297,14.89,Paid
5298,5298,543.92,Pending
5299,5299,4.08,Paid
5300,5300,18.9,Paid
5301,5301,2275.5,Paid
5302,5302,1979.7,Paid
5303,5303,62.1,Paid
5304,5304,37.296,Paid
5305,5305,8.544,Paid
5306,5306,68.95,Paid
5307,5307,296.37,Paid
5308,5308,39.98,Paid
5309,5309,191.058,Paid
5310,5310,13.04,Paid
5311,5311,1525.188,Paid
5312,5312,9.216,Paid
5313,5313,28.048,Paid
5314,5314,64.96,Paid
5315,5315,30.56,Paid
5316,5316,187.056,Paid
5317,5317,11.808,Paid
5318,5318,9.656,Pending
5319,5319,20.736,Paid
5320,5320,27.36,Paid
5321,5321,2314.116,Paid
5322,5322,34.236,Paid
5323,5323,19.76,Paid
5324,5324,15.96,Paid
5325,5325,16.9,Paid
5326,5326,25.08,Paid
5327,5327,6.68,Pending
5328,5328,19.44,Paid
5329,5329,31.92,Paid
5330,5330,33.568,Paid
5331,5331,63.94,Paid
5332,5332,60.6,Paid
5333,5333,22.72,Paid
5334,5334,10.68,Paid
5335,5335,17.34,Paid
5336,5336,3.38,Paid
5337,5337,26.976,Paid
5338,5338,307.776,Paid
5339,5339,244.55,Paid
5340,5340,12.24,Paid
5341,5341,13.98,Paid
5342,5342,899.95,Paid
5343,5343,1.632,Paid
5344,5344,267.96,Paid
5345,5345,31.95,Paid
5346,5346,725.84,Paid
5347,5347,10.896,Paid
5348,5348,8.544,Paid
5349,5349,32.34,Paid
5350,5350,39.9,Paid
5351,5351,143.856,Paid
5352,5352,41.92,Pending
5353,5353,329.584,Paid
5354,5354,87.28,Paid
5355,5355,279.456,Paid
5356,5356,8.0,Paid
5357,5357,27.24,Paid
5358,5358,16.36,Paid
5359,5359,15.78,Paid
5360,5360,45.98,Paid
5361,5361,198.272,Paid
5362,5362,720.76,Paid
5363,5363,70.56,Pending
5364,5364,81.96,Paid
5365,5365,64.864,Paid
5366,5366,151.192,Paid
5367,5367,88.776,Paid
5368,5368,11.56,Pending
5369,5369,15.58,Paid
5370,5370,85.056,Paid
5371,5371,273.96,Paid
5372,5372,306.9,Paid
5373,5373,15.552,Paid
5374,5374,347.361,Paid
5375,5375,10.368,Paid
5376,5376,98.16,Pending
5377,5377,31.44,Pending
5378,5378,348.488,Paid
5379,5379,172.736,Paid
5380,5380,15.54,Paid
5381,5381,105.552,Paid
5382,5382,25.92,Paid
5383,5383,15.808,Paid
5384,5384,10.368,Paid
5385,5385,358.2,Paid
5386,5386,545.916,Paid
5387,5387,40.41,Paid
5388,5388,167.976,Pending
5389,5389,109.53,Paid
5390,5390,9.82,Paid
5391,5391,26.352,Paid
5392,5392,22.5,Paid
5393,5393,9.96,Pending
5394,5394,213.08,Paid
5395,5395,1025.88,Paid
5396,5396,21.98,Paid
5397,5397,63.2,Paid
5398,5398,39.0,Paid
5399,5399,2.907,Pending
5400,5400,556.665,Paid
5401,5401,71.98,Paid
5402,5402,79.98,Paid
5403,5403,24.672,Paid
5404,5404,3.744,Paid
5405,5405,445.96,Paid
5406,5406,36.24,Paid
5407,5407,10.65,Paid
5408,5408,87.92,Paid
5409,5409,22.424,Paid
5410,5410,90.48,Paid
5411,5411,42.76,Paid
5412,5412,10.08,Paid
5413,5413,101.34,Paid
5414,5414,224.75,Paid
5415,5415,73.176,Paid
5416,5416,20.736,Paid
5417,5417,39.984,Paid
5418,5418,15.36,Paid
5419,5419,36.288,Paid
5420,5420,150.384,Paid
5421,5421,280.782,Paid
5422,5422,31.984,Paid
5423,5423,11.232,Paid
5424,5424,26.4,Paid
5425,5425,3.52,Pending
5426,5426,1649.95,Paid
5427,5427,111.9,Paid
5428,5428,599.165,Paid
5429,5429,46.53,Paid
5430,5430,31.984,Paid
5431,5431,161.568,Paid
5432,5432,4.064,Paid
5433,5433,6.216,Pending
5434,5434,8.896,Paid
5435,5435,1640.7,Paid
5436,5436,270.0,Paid
5437,5437,19.52,Paid
5438,5438,9.81,Paid
5439,5439,213.216,Paid
5440,5440,588.784,Paid
5441,5441,2.064,Paid
5442,5442,6.368,Paid
5443,5443,99.6,Paid
5444,5444,62.296,Paid
5445,5445,10.71,Paid
5446,5446,20.936,Paid
5447,5447,33.0,Paid
5448,5448,249.95,Paid
5449,5449,357.93,Paid
5450,5450,57.4,Paid
5451,5451,331.96,Paid
5452,5452,40.56,Paid
5453,5453,86.2,Paid
5454,5454,38.016,Paid
5455,5455,8.384,Paid
5456,5456,6.848,Paid
5457,5457,19.6,Paid
5458,5458,68.46,Paid
5459,5459,13.344,Paid
5460,5460,1478.272,Paid
5461,5461,16.272,Paid
5462,5462,9.24,Paid
5463,5463,32.34,Paid
5464,5464,56.064,Paid
5465,5465,108.72,Paid
5466,5466,181.47,Paid
5467,5467,16.176,Paid
5468,5468,122.352,Paid
5469,5469,585.552,Paid
5470,5470,19.44,Paid
5471,5471,123.92,Paid
5472,5472,13.36,Pending
5473,5473,78.256,Paid
5474,5474,102.018,Paid
5475,5475,750.68,Paid
5476,5476,44.4,Paid
5477,5477,84.55,Paid
5478,5478,17.94,Paid
5479,5479,128.4,Paid
5480,5480,1.869,Paid
5481,5481,103.192,Paid
5482,5482,36.0,Paid
5483,5483,239.96,Paid
5484,5484,40.68,Paid
5485,5485,419.136,Paid
5486,5486,23.472,Paid
5487,5487,3.592,Paid
5488,5488,23.976,Paid
5489,5489,6.264,Paid
5490,5490,20.808,Paid
5491,5491,218.352,Paid
5492,5492,18.16,Paid
5493,5493,7.36,Paid
5494,5494,41.4,Pending
5495,5495,411.332,Paid
5496,5496,7.656,Paid
5497,5497,63.92,Paid
5498,5498,6.56,Paid
5499,5499,7.83,Paid
5500,5500,41.9,Paid
5501,5501,664.146,Paid
5502,5502,8.96,Paid
5503,5503,3.312,Paid
5504,5504,20.136,Paid
5505,5505,8.856,Paid
5506,5506,859.2,Paid
5507,5507,61.96,Paid
5508,5508,17.92,Paid
5509,5509,145.9,Pending
5510,5510,56.704,Pending
5511,5511,11.12,Paid
5512,5512,32.896,Paid
5513,5513,22.776,Paid
5514,5514,239.97,Paid
5515,5515,160.32,Paid
5516,5516,128.85,Paid
5517,5517,1319.96,Paid
5518,5518,239.96,Paid
5519,5519,54.768,Paid
5520,5520,13.392,Paid
5521,5521,23.92,Paid
5522,5522,255.968,Paid
5523,5523,21.552,Paid
5524,5524,58.24,Paid
5525,5525,80.28,Paid
5526,5526,9.78,Paid
5527,5527,1.81,Paid
5528,5528,37.94,Paid
5529,5529,79.96,Paid
5530,5530,115.296,Paid
5531,5531,2479.96,Paid
5532,5532,179.94,Paid
5533,5533,26.85,Paid
5534,5534,323.37,Pending
5535,5535,59.94,Paid
5536,5536,64.14,Pending
5537,5537,11.67,Paid
5538,5538,12.96,Paid
5539,5539,17.43,Paid
5540,5540,181.986,Paid
5541,5541,1.592,Paid
5542,5542,22.344,Paid
5543,5543,455.97,Paid
5544,5544,10.44,Paid
5545,5545,5.214,Paid
5546,5546,67.4,Paid
5547,5547,25.16,Paid
5548,5548,126.56,Paid
5549,5549,43.68,Paid
5550,5550,139.93,Paid
5551,5551,2.672,Pending
5552,5552,16.656,Paid
5553,5553,79.512,Pending
5554,5554,36.288,Paid
5555,5555,67.9932,Paid
5556,5556,10.16,Paid
5557,5557,6.16,Paid
5558,5558,56.3,Paid
5559,5559,6.48,Paid
5560,5560,1325.85,Paid
5561,5561,14.94,Paid
5562,5562,34.54,Paid
5563,5563,2999.95,Paid
5564,5564,64.12,Paid
5565,5565,19.456,Paid
5566,5566,209.986,Paid
5567,5567,29.76,Paid
5568,5568,89.768,Paid
5569,5569,959.984,Paid
5570,5570,15.552,Paid
5571,5571,34.36,Paid
5572,5572,98.376,Paid
5573,5573,29.94,Paid
5574,5574,17.472,Paid
5575,5575,36.738,Paid
5576,5576,179.94,Paid
5577,5577,383.64,Paid
5578,5578,56.52,Paid
5579,5579,6.56,Paid
5580,5580,243.92,Paid
5581,5581,47.52,Paid
5582,5582,19.98,Paid
5583,5583,8.0,Paid
5584,5584,6.16,Paid
5585,5585,83.56,Paid
5586,5586,546.06,Paid
5587,5587,269.49,Paid
5588,5588,10.9,Paid
5589,5589,6.096,Paid
5590,5590,34.05,Paid
5591,5591,352.38,Paid
5592,5592,245.98,Paid
5593,5593,18.94,Paid
5594,5594,59.913,Pending
5595,5595,391.98,Paid
5596,5596,437.85,Paid
5597,5597,68.62,Paid
5598,5598,25.02,Paid
5599,5599,10.71,Pending
5600,5600,55.984,Paid
5601,5601,14.48,Paid
5602,5602,142.488,Paid
5603,5603,14.16,Paid
5604,5604,79.92,Paid
5605,5605,590.352,Paid
5606,5606,17.088,Pending
5607,5607,98.392,Paid
5608,5608,11.05,Paid
5609,5609,7.78,Paid
5610,5610,659.9,Paid
5611,5611,53.04,Paid
5612,5612,843.9,Paid
5613,5613,1496.16,Paid
5614,5614,117.96,Paid
5615,5615,21.3,Pending
5616,5616,1040.8,Paid
5617,5617,29.34,Paid
5618,5618,19.52,Paid
5619,5619,443.92,Paid
5620,5620,499.95,Paid
5621,5621,3.04,Paid
5622,5622,201.96,Paid
5623,5623,68.64,Paid
5624,5624,100.0,Paid
5625,5625,359.98,Paid
5626,5626,6.16,Paid
5627,5627,2348.82,Paid
5628,5628,13.872,Paid
5629,5629,273.552,Paid
5630,5630,815.292,Paid
5631,5631,234.45,Paid
5632,5632,1256.22,Pending
5633,5633,17.46,Paid
5634,5634,10.528,Paid
5635,5635,152.8,Paid
5636,5636,82.56,Paid
5637,5637,284.97,Pending
5638,5638,60.84,Paid
5639,5639,1325.76,Paid
5640,5640,572.16,Paid
5641,5641,28.8,Pending
5642,5642,11.12,Pending
5643,5643,7.04,Paid
5644,5644,17.94,Paid
5645,5645,34.76,Paid
5646,5646,74.45,Paid
5647,5647,192.22,Paid
5648,5648,19.44,Pending
5649,5649,32.4,Paid
5650,5650,57.9,Pending
5651,5651,10.56,Paid
5652,5652,1194.165,Paid
5653,5653,40.99,Paid
5654,5654,2.94,Paid
5655,5655,45.24,Paid
5656,5656,18.688,Paid
5657,5657,11.648,Pending
5658,5658,112.776,Paid
5659,5659,377.45,Paid
5660,5660,15.936,Paid
5661,5661,28.68,Paid
5662,5662,21.44,Paid
5663,5663,511.056,Paid
5664,5664,18.656,Paid
5665,5665,11.088,Paid
5666,5666,66.688,Paid
5667,5667,99.488,Paid
5668,5668,14.62,Paid
5669,5669,53.984,Paid
5670,5670,389.97,Paid
5671,5671,355.36,Paid
5672,5672,140.376,Paid
5673,5673,15.84,Paid
5674,5674,8.448,Paid
5675,5675,12.96,Paid
5676,5676,57.408,Paid
5677,5677,27.6,Paid
5678,5678,38.976,Paid
5679,5679,20.44,Paid
5680,5680,109.92,Paid
5681,5681,6.38,Paid
5682,5682,6.48,Paid
5683,5683,15.84,Paid
5684,5684,1049.93,Paid
5685,5685,154.9,Pending
5686,5686,98.352,Paid
5687,5687,14.32,Paid
5688,5688,129.888,Paid
5689,5689,48.944,Paid
5690,5690,275.058,Paid
5691,5691,27.36,Paid
5692,5692,44.75,Paid
5693,5693,134.99,Paid
5694,5694,26.4,Paid
5695,5695,542.94,Paid
5696,5696,71.088,Paid
5697,5697,27.396,Paid
5698,5698,13.456,Paid
5699,5699,11.84,Paid
5700,5700,35.88,Paid
5701,5701,40.752,Paid
5702,5702,139.96,Paid
5703,5703,2.624,Paid
5704,5704,136.53,Paid
5705,5705,263.96,Paid
5706,5706,11.64,Paid
5707,5707,40.176,Paid
5708,5708,79.44,Paid
5709,5709,357.93,Paid
5710,5710,127.764,Paid
5711,5711,2799.944,Paid
5712,5712,19.44,Paid
5713,5713,36.792,Paid
5714,5714,5.94,Paid
5715,5715,177.55,Paid
5716,5716,619.95,Paid
5717,5717,29.16,Paid
5718,5718,57.96,Paid
5719,5719,29.403,Paid
5720,5720,81.4,Paid
5721,5721,8.72,Paid
5722,5722,91.176,Paid
5723,5723,159.968,Paid
5724,5724,12.96,Paid
5725,5725,331.536,Paid
5726,5726,899.91,Paid
5727,5727,946.344,Pending
5728,5728,178.11,Paid
5729,5729,1089.75,Paid
5730,5730,61.06,Paid
5731,5731,459.92,Paid
5732,5732,27.52,Paid
5733,5733,638.82,Paid
5734,5734,30.69,Paid
5735,5735,25.16,Paid
5736,5736,13.92,Paid
5737,5737,19.36,Pending
5738,5738,19.3,Paid
5739,5739,38.376,Paid
5740,5740,12.96,Paid
5741,5741,26.48,Pending
5742,5742,532.72,Paid
5743,5743,26.72,Paid
5744,5744,20.04,Pending
5745,5745,795.48,Pending
5746,5746,21.56,Paid
5747,5747,249.584,Paid
5748,5748,68.112,Paid
5749,5749,16.56,Paid
5750,5750,74.95,Paid
5751,5751,355.455,Paid
5752,5752,44.4,Paid
5753,5753,20.65,Paid
5754,5754,866.4,Paid
5755,5755,5.56,Paid
5756,5756,3.16,Paid
5757,5757,1999.96,Paid
5758,5758,46.152,Paid
5759,5759,32.985,Paid
5760,5760,481.32,Paid
5761,5761,6.384,Paid
5762,5762,542.94,Paid
5763,5763,54.92,Paid
5764,5764,1448.82,Paid
5765,5765,353.88,Paid
5766,5766,333.576,Paid
5767,5767,60.144,Paid
5768,5768,85.2,Paid
5769,5769,3.15,Paid
5770,5770,22.72,Paid
5771,5771,14.91,Paid
5772,5772,1158.12,Paid
5773,5773,599.99,Paid
5774,5774,23.968,Paid
5775,5775,638.288,Paid
5776,5776,13.208,Paid
5777,5777,15.528,Paid
5778,5778,104.85,Paid
5779,5779,30.48,Paid
5780,5780,112.648,Paid
5781,5781,71.976,Pending
5782,5782,2.21,Paid
5783,5783,15.52,Paid
5784,5784,36.44,Paid
5785,5785,217.764,Paid
5786,5786,39.072,Paid
5787,5787,22.638,Paid
5788,5788,95.144,Paid
5789,5789,12.32,Paid
5790,5790,4.419,Pending
5791,5791,35.0,Paid
5792,5792,72.784,Paid
5793,5793,97.84,Paid
5794,5794,51.75,Paid
5795,5795,46.672,Paid
5796,5796,1395.54,Paid
5797,5797,117.36,Pending
5798,5798,18.9,Paid
