Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,estimated_stock_after_sales,inventory_to_demand_ratio,forecast_error,absolute_forecast_error,stockout_risk,high_demand,discount_applied,price_difference_competitor
2023-01-18,S004,P0015,Clothing,South,251,244,139,238.38,14.58,0,Rainy,0,14.81,Spring,7,1.0529406829432,-5.6200000000000045,5.6200000000000045,0,1,0,-0.2300000000000004
2023-01-18,S004,P0016,Groceries,West,396,149,165,167.03,66.04,20,Sunny,0,61.5,Spring,247,2.3708315871400347,18.03,18.03,0,1,1,4.540000000000006
2023-01-18,S004,P0017,Toys,North,247,11,187,16.1,84.79,0,Sunny,1,80.39,Spring,236,15.341614906832296,5.100000000000001,5.100000000000001,0,0,0,4.400000000000006
2023-01-18,S004,P0018,Furniture,South,496,289,62,279.49,83.67,15,Rainy,0,81.49,Summer,207,1.7746609896597374,-9.509999999999993,9.509999999999993,0,1,1,2.180000000000007
2023-01-18,S004,P0019,Electronics,South,423,339,111,351.68,42.03,20,Cloudy,0,38.16,Summer,84,1.2027979981801638,12.680000000000009,12.680000000000009,0,1,1,3.870000000000005
2023-01-18,S004,P0020,Groceries,North,178,118,116,133.14,76.86,10,Rainy,0,80.27,Spring,60,1.3369385609133244,15.139999999999986,15.139999999999986,0,1,1,-3.4099999999999966
2023-01-18,S005,P0001,Groceries,North,297,43,177,35.92,53.02,15,Snowy,0,57.7,Spring,254,8.26837416481069,-7.079999999999998,7.079999999999998,0,0,1,-4.68
2023-01-18,S005,P0002,Toys,North,147,1,122,9.44,13.49,10,Snowy,1,8.77,Summer,146,15.572033898305085,8.44,8.44,0,0,1,4.720000000000001
2023-01-18,S005,P0003,Clothing,West,283,178,150,187.07,98.16,15,Snowy,0,96.62,Spring,105,1.5128026941786497,9.069999999999991,9.069999999999991,0,1,1,1.539999999999992
2023-01-18,S005,P0004,Clothing,East,154,126,81,120.74,82.67,0,Sunny,0,85.7,Summer,28,1.2754679476561206,-5.260000000000005,5.260000000000005,0,1,0,-3.030000000000001
2023-01-18,S005,P0005,Toys,East,271,153,114,156.31,24.78,10,Rainy,0,24.86,Spring,118,1.7337342460495169,3.3100000000000023,3.3100000000000023,0,1,1,-0.0799999999999983
2023-01-18,S005,P0006,Groceries,West,238,203,69,211.85,43.82,15,Sunny,0,43.46,Spring,35,1.12343639367477,8.849999999999994,8.849999999999994,0,1,1,0.3599999999999994
2023-01-18,S005,P0007,Electronics,North,68,66,135,81.71,31.59,0,Snowy,0,32.58,Autumn,2,0.8322114796230572,15.709999999999994,15.709999999999994,1,0,0,-0.9899999999999984
2023-01-18,S005,P0008,Toys,South,112,70,153,63.38,72.96,10,Sunny,0,71.68,Spring,42,1.7671189649731776,-6.619999999999997,6.619999999999997,0,0,1,1.279999999999987
2023-01-18,S005,P0009,Furniture,East,76,71,60,89.57,93.66,15,Cloudy,1,93.85,Spring,5,0.8484983811544045,18.569999999999997,18.569999999999997,1,0,1,-0.1899999999999977
2023-01-18,S005,P0010,Toys,North,106,66,154,81.83,19.48,15,Rainy,1,23.42,Summer,40,1.2953684467799096,15.829999999999998,15.829999999999998,0,0,1,-3.940000000000001
2023-01-18,S005,P0011,Toys,North,435,105,85,108.32,81.66,0,Cloudy,0,80.24,Summer,330,4.015878877400295,3.319999999999993,3.319999999999993,0,0,0,1.4200000000000017
2023-01-18,S005,P0012,Groceries,South,424,356,30,364.21,57.67,10,Rainy,0,54.87,Spring,68,1.1641635320282255,8.20999999999998,8.20999999999998,0,1,1,2.8000000000000043
2023-01-18,S005,P0013,Clothing,North,96,28,82,42.18,18.07,15,Cloudy,0,22.59,Summer,68,2.275960170697013,14.18,14.18,0,0,1,-4.52
2023-01-18,S005,P0014,Toys,North,400,234,55,228.4,30.26,20,Snowy,0,31.17,Summer,166,1.7513134851138352,-5.599999999999994,5.599999999999994,0,1,1,-0.91
2023-01-18,S005,P0015,Clothing,South,85,38,51,42.13,75.28,0,Cloudy,1,75.4,Spring,47,2.017564680750059,4.130000000000003,4.130000000000003,0,0,0,-0.1200000000000045
2023-01-18,S005,P0016,Toys,North,117,47,193,60.32,38.91,0,Sunny,1,35.48,Summer,70,1.9396551724137927,13.32,13.32,0,0,0,3.43
2023-01-18,S005,P0017,Toys,North,449,277,106,286.52,65.67,20,Snowy,1,62.46,Spring,172,1.567080832053609,9.519999999999982,9.519999999999982,0,1,1,3.210000000000001
2023-01-18,S005,P0018,Furniture,North,486,327,156,336.14,12.23,0,Snowy,0,14.64,Summer,159,1.4458261438686262,9.139999999999986,9.139999999999986,0,1,0,-2.41
2023-01-18,S005,P0019,Toys,South,304,248,67,253.83,86.07,5,Cloudy,1,89.01,Spring,56,1.1976519717921443,5.8300000000000125,5.8300000000000125,0,1,1,-2.940000000000012
2023-01-18,S005,P0020,Toys,South,231,167,81,175.17,12.56,5,Rainy,0,14.89,Spring,64,1.3187189587258092,8.169999999999987,8.169999999999987,0,1,1,-2.33
2023-01-19,S001,P0001,Furniture,West,158,82,48,99.47,70.42,0,Snowy,1,74.25,Summer,76,1.5884186186789988,17.47,17.47,0,0,0,-3.8299999999999983
2023-01-19,S001,P0002,Groceries,East,349,333,84,335.47,92.89,0,Cloudy,0,90.48,Autumn,16,1.040331475243688,2.4700000000000277,2.4700000000000277,0,1,0,2.4099999999999966
2023-01-19,S001,P0003,Furniture,West,447,172,200,176.02,92.88,15,Rainy,1,93.38,Spring,275,2.5394841495284624,4.02000000000001,4.02000000000001,0,1,1,-0.5
2023-01-19,S001,P0004,Electronics,North,302,45,59,40.0,22.18,5,Sunny,1,24.03,Summer,257,7.55,-5.0,5.0,0,0,1,-1.8500000000000012
2023-01-19,S001,P0005,Electronics,South,336,216,173,207.08,50.14,10,Rainy,1,46.26,Winter,120,1.6225613289549932,-8.919999999999987,8.919999999999987,0,1,1,3.8800000000000026
2023-01-19,S001,P0006,Furniture,East,397,286,57,287.92,73.75,5,Sunny,0,75.78,Autumn,111,1.3788552375659904,1.920000000000016,1.920000000000016,0,1,1,-2.030000000000001
2023-01-19,S001,P0007,Electronics,West,231,30,50,33.25,71.12,5,Sunny,0,70.43,Spring,201,6.947368421052632,3.25,3.25,0,0,1,0.6899999999999977
2023-01-19,S001,P0008,Groceries,North,120,3,97,0.42,49.13,15,Cloudy,0,47.61,Spring,117,285.7142857142857,-2.58,2.58,0,0,1,1.5200000000000031
2023-01-19,S001,P0009,Furniture,North,410,301,91,309.18,50.9,0,Rainy,0,48.87,Summer,109,1.3260883627660265,8.180000000000007,8.180000000000007,0,1,0,2.030000000000001
2023-01-19,S001,P0010,Electronics,West,240,101,155,105.38,16.34,5,Cloudy,0,15.95,Autumn,139,2.2774720060732587,4.379999999999996,4.379999999999996,0,0,1,0.3900000000000005
2023-01-19,S001,P0011,Groceries,North,208,159,152,151.44,91.23,15,Snowy,1,88.58,Summer,49,1.3734812466983624,-7.560000000000002,7.560000000000002,0,1,1,2.6500000000000057
2023-01-19,S001,P0012,Furniture,West,120,55,134,67.7,72.24,15,Sunny,0,68.79,Summer,65,1.7725258493353029,12.700000000000005,12.700000000000005,0,0,1,3.4499999999999886
2023-01-19,S001,P0013,Electronics,East,250,123,102,140.72,28.84,0,Cloudy,0,26.07,Spring,127,1.7765776009096077,17.72,17.72,0,1,0,2.77
2023-01-19,S001,P0014,Clothing,West,68,48,78,51.93,72.35,5,Rainy,0,73.81,Spring,20,1.3094550356248795,3.93,3.93,0,0,1,-1.460000000000008
2023-01-19,S001,P0015,Electronics,West,185,168,26,178.35,17.62,15,Snowy,1,17.75,Summer,17,1.0372862349313148,10.349999999999994,10.349999999999994,0,1,1,-0.129999999999999
2023-01-19,S001,P0016,Electronics,West,477,377,55,383.42,36.62,5,Cloudy,0,38.38,Summer,100,1.2440665588649522,6.420000000000016,6.420000000000016,0,1,1,-1.7600000000000051
2023-01-19,S001,P0017,Toys,West,344,175,67,194.99,78.49,20,Sunny,1,78.75,Summer,169,1.764193035540284,19.99000000000001,19.99000000000001,0,1,1,-0.2600000000000051
2023-01-19,S001,P0018,Furniture,East,259,89,193,87.36,77.26,10,Sunny,1,78.59,Summer,170,2.96474358974359,-1.6400000000000006,1.6400000000000006,0,0,1,-1.3299999999999983
2023-01-19,S001,P0019,Electronics,East,475,12,191,24.09,90.06,0,Rainy,1,92.56,Autumn,463,19.71772519717725,12.09,12.09,0,0,0,-2.5
2023-01-19,S001,P0020,Electronics,South,370,228,21,240.1,24.51,10,Snowy,1,23.01,Autumn,142,1.541024573094544,12.099999999999994,12.099999999999994,0,1,1,1.5
2023-01-19,S002,P0001,Electronics,North,292,143,148,135.24,82.37,20,Rainy,1,87.02,Winter,149,2.1591245193729662,-7.759999999999991,7.759999999999991,0,1,1,-4.649999999999992
2023-01-19,S002,P0002,Electronics,North,432,216,52,207.71,81.93,10,Snowy,0,85.54,Spring,216,2.079822829907082,-8.289999999999992,8.289999999999992,0,1,1,-3.61
2023-01-19,S002,P0003,Groceries,South,80,10,93,23.01,65.48,15,Snowy,1,67.82,Autumn,70,3.476749239461104,13.010000000000002,13.010000000000002,0,0,1,-2.339999999999989
2023-01-19,S002,P0004,Electronics,South,159,88,117,94.43,40.29,15,Cloudy,1,39.29,Winter,71,1.6837869321190295,6.430000000000007,6.430000000000007,0,0,1,1.0
2023-01-19,S002,P0005,Electronics,South,450,210,148,213.75,68.0,15,Cloudy,1,66.28,Spring,240,2.1052631578947367,3.75,3.75,0,1,1,1.7199999999999989
2023-01-19,S002,P0006,Groceries,South,71,6,98,0.0,43.36,20,Rainy,1,46.68,Summer,65,,-6.0,6.0,0,0,1,-3.3200000000000003
2023-01-19,S002,P0007,Clothing,South,224,2,179,17.42,24.15,15,Rainy,0,27.21,Autumn,222,12.858783008036738,15.420000000000002,15.420000000000002,0,0,1,-3.0600000000000023
2023-01-19,S002,P0008,Groceries,South,208,87,36,79.66,69.96,5,Sunny,1,66.41,Summer,121,2.6110971629425057,-7.340000000000003,7.340000000000003,0,0,1,3.549999999999997
2023-01-19,S002,P0009,Toys,South,118,63,90,74.97,97.85,15,Rainy,0,97.7,Autumn,55,1.5739629185007336,11.97,11.97,0,0,1,0.1499999999999914
2023-01-19,S002,P0010,Toys,South,319,88,143,92.13,67.74,20,Sunny,1,71.54,Autumn,231,3.4624986432215348,4.129999999999996,4.129999999999996,0,0,1,-3.8000000000000114
2023-01-19,S002,P0011,Furniture,East,228,109,133,101.7,63.68,15,Cloudy,0,63.75,Spring,119,2.24188790560472,-7.299999999999997,7.299999999999997,0,1,1,-0.0700000000000002
2023-01-19,S002,P0012,Clothing,West,368,212,129,208.0,99.8,5,Cloudy,0,96.67,Winter,156,1.7692307692307692,-4.0,4.0,0,1,1,3.1299999999999955
2023-01-19,S002,P0013,Groceries,South,221,134,61,137.09,19.8,5,Rainy,0,15.84,Winter,87,1.6120796557006345,3.0900000000000034,3.0900000000000034,0,1,1,3.960000000000001
2023-01-19,S002,P0014,Groceries,South,138,95,138,98.67,35.43,5,Cloudy,0,37.45,Summer,43,1.3986013986013983,3.6700000000000017,3.6700000000000017,0,0,1,-2.020000000000003
2023-01-19,S002,P0015,Clothing,North,489,249,42,260.7,39.27,5,Snowy,1,39.6,Summer,240,1.8757192174913693,11.699999999999989,11.699999999999989,0,1,1,-0.3299999999999983
2023-01-19,S002,P0016,Clothing,South,306,247,127,259.12,36.1,15,Sunny,0,38.07,Spring,59,1.1809200370484718,12.120000000000005,12.120000000000005,0,1,1,-1.9699999999999989
2023-01-19,S002,P0017,Groceries,East,465,97,191,108.23,33.43,15,Cloudy,0,35.74,Spring,368,4.296405802457729,11.230000000000004,11.230000000000004,0,0,1,-2.3100000000000023
2023-01-19,S002,P0018,Furniture,West,123,44,83,59.22,98.35,20,Snowy,0,99.92,Autumn,79,2.077001013171226,15.22,15.22,0,0,1,-1.5700000000000074
2023-01-19,S002,P0019,Clothing,East,202,95,152,108.92,80.02,20,Cloudy,1,79.81,Winter,107,1.8545721630554532,13.920000000000002,13.920000000000002,0,0,1,0.2099999999999937
2023-01-19,S002,P0020,Furniture,North,223,39,146,34.87,46.66,10,Sunny,1,50.47,Spring,184,6.395182104961285,-4.130000000000003,4.130000000000003,0,0,1,-3.8100000000000014
2023-01-19,S003,P0001,Clothing,East,461,194,44,212.85,22.18,0,Cloudy,1,19.25,Summer,267,2.165844491425887,18.849999999999994,18.849999999999994,0,1,0,2.93
2023-01-19,S003,P0002,Groceries,East,360,313,92,326.23,48.11,15,Sunny,0,44.07,Summer,47,1.1035159243478527,13.230000000000018,13.230000000000018,0,1,1,4.039999999999999
2023-01-19,S003,P0003,Furniture,North,477,4,135,3.93,72.96,5,Cloudy,0,74.36,Winter,473,121.37404580152672,-0.0699999999999998,0.0699999999999998,0,0,1,-1.4000000000000057
2023-01-19,S003,P0004,Clothing,South,194,92,108,85.31,25.99,5,Snowy,0,25.02,Winter,102,2.274059313093424,-6.689999999999998,6.689999999999998,0,0,1,0.9699999999999988
2023-01-19,S003,P0005,Electronics,North,455,100,88,109.94,53.81,5,Snowy,0,56.3,Summer,355,4.13862106603602,9.939999999999998,9.939999999999998,0,0,1,-2.489999999999995
2023-01-19,S003,P0006,Toys,South,424,180,70,174.85,15.44,5,Rainy,1,13.31,Summer,244,2.424935659136403,-5.150000000000006,5.150000000000006,0,1,1,2.129999999999999
2023-01-19,S003,P0007,Groceries,West,494,406,99,412.48,77.0,15,Rainy,1,72.3,Autumn,88,1.197633824670287,6.480000000000018,6.480000000000018,0,1,1,4.700000000000003
2023-01-19,S003,P0008,Toys,East,383,8,61,26.2,69.17,15,Sunny,0,73.13,Winter,375,14.618320610687023,18.2,18.2,0,0,1,-3.9599999999999937
2023-01-19,S003,P0009,Groceries,South,63,62,62,71.25,57.98,15,Cloudy,0,60.25,Summer,1,0.8842105263157894,9.25,9.25,1,0,1,-2.270000000000003
2023-01-19,S003,P0010,Groceries,South,402,248,143,257.26,50.28,20,Cloudy,0,48.53,Autumn,154,1.562621472440333,9.259999999999993,9.259999999999993,0,1,1,1.75
2023-01-19,S003,P0011,Toys,North,168,141,95,154.99,52.05,5,Sunny,0,52.87,Spring,27,1.0839408994128652,13.990000000000007,13.990000000000007,0,1,1,-0.8200000000000003
2023-01-19,S003,P0012,Clothing,North,220,134,39,132.54,91.88,20,Snowy,0,92.04,Autumn,86,1.6598762637694282,-1.460000000000008,1.460000000000008,0,1,1,-0.1600000000000108
2023-01-19,S003,P0013,Furniture,West,185,124,60,122.17,94.08,0,Rainy,0,90.92,Summer,61,1.5142833756241303,-1.8299999999999983,1.8299999999999983,0,1,0,3.1599999999999966
2023-01-19,S003,P0014,Toys,North,182,168,147,176.77,12.33,10,Cloudy,0,15.87,Winter,14,1.029586468292131,8.77000000000001,8.77000000000001,0,1,1,-3.539999999999999
2023-01-19,S003,P0015,Toys,East,104,63,139,59.3,13.9,20,Rainy,0,15.06,Autumn,41,1.7537942664418211,-3.700000000000003,3.700000000000003,0,0,1,-1.16
2023-01-19,S003,P0016,Toys,West,185,147,62,165.73,66.38,5,Snowy,1,69.83,Summer,38,1.1162734568273698,18.72999999999999,18.72999999999999,0,1,1,-3.450000000000003
2023-01-19,S003,P0017,Clothing,East,121,27,64,28.76,65.45,10,Rainy,0,63.31,Autumn,94,4.207232267037552,1.7600000000000016,1.7600000000000016,0,0,1,2.140000000000001
2023-01-19,S003,P0018,Clothing,West,141,103,88,112.86,79.49,15,Snowy,0,77.11,Summer,38,1.2493354598617756,9.86,9.86,0,0,1,2.3799999999999955
2023-01-19,S003,P0019,Electronics,North,273,89,102,97.42,79.38,0,Cloudy,0,75.71,Summer,184,2.802299322521043,8.420000000000002,8.420000000000002,0,0,0,3.6700000000000017
2023-01-19,S003,P0020,Furniture,West,55,47,200,43.31,24.95,10,Cloudy,1,27.81,Spring,8,1.269914569383514,-3.6899999999999977,3.6899999999999977,0,0,1,-2.8599999999999994
2023-01-19,S004,P0001,Electronics,West,93,33,195,30.54,63.61,15,Cloudy,1,67.13,Autumn,60,3.045186640471513,-2.460000000000001,2.460000000000001,0,0,1,-3.519999999999996
2023-01-19,S004,P0002,Electronics,North,276,113,172,130.29,82.96,15,Cloudy,0,82.41,Spring,163,2.118351370020723,17.289999999999992,17.289999999999992,0,1,1,0.5499999999999972
2023-01-19,S004,P0003,Groceries,South,407,247,20,240.75,11.37,0,Rainy,1,10.56,Summer,160,1.6905503634475596,-6.25,6.25,0,1,0,0.8099999999999987
2023-01-19,S004,P0004,Electronics,North,64,53,49,60.74,73.75,20,Rainy,0,69.76,Autumn,11,1.0536713862364175,7.740000000000002,7.740000000000002,0,0,1,3.989999999999995
2023-01-19,S004,P0005,Electronics,South,281,84,120,83.32,61.53,15,Cloudy,1,66.25,Winter,197,3.372539606337014,-0.6800000000000068,0.6800000000000068,0,0,1,-4.719999999999999
2023-01-19,S004,P0006,Toys,West,460,201,190,201.42,34.16,20,Rainy,0,38.19,Winter,259,2.283785125608182,0.4199999999999875,0.4199999999999875,0,1,1,-4.030000000000001
2023-01-19,S004,P0007,Toys,North,54,21,187,20.67,88.22,0,Snowy,1,92.39,Summer,33,2.6124818577648763,-0.3299999999999983,0.3299999999999983,0,0,0,-4.170000000000002
2023-01-19,S004,P0008,Furniture,North,482,24,107,28.25,65.49,0,Snowy,1,61.58,Spring,458,17.061946902654867,4.25,4.25,0,0,0,3.9099999999999966
2023-01-19,S004,P0009,Clothing,South,285,55,105,62.15,66.38,15,Sunny,1,62.26,Winter,230,4.585679806918745,7.149999999999999,7.149999999999999,0,0,1,4.119999999999997
2023-01-19,S004,P0010,Electronics,East,108,19,67,25.37,12.88,10,Snowy,1,17.57,Winter,89,4.256996452502956,6.370000000000001,6.370000000000001,0,0,1,-4.69
2023-01-19,S004,P0011,Clothing,North,268,125,98,123.15,39.77,0,Rainy,0,36.0,Autumn,143,2.1762078765732844,-1.8499999999999943,1.8499999999999943,0,1,0,3.770000000000003
2023-01-19,S004,P0012,Groceries,East,176,97,48,90.65,76.54,10,Cloudy,0,75.98,Spring,79,1.9415333701047983,-6.349999999999994,6.349999999999994,0,0,1,0.5600000000000023
2023-01-19,S004,P0013,Groceries,North,402,46,101,43.68,95.4,0,Rainy,0,93.04,Autumn,356,9.203296703296704,-2.3200000000000003,2.3200000000000003,0,0,0,2.3599999999999994
2023-01-19,S004,P0014,Groceries,West,170,151,137,161.11,11.19,5,Sunny,1,14.82,Winter,19,1.0551796908944198,10.110000000000014,10.110000000000014,0,1,1,-3.630000000000001
2023-01-19,S004,P0015,Furniture,West,242,198,67,201.99,57.76,15,Cloudy,0,54.19,Autumn,44,1.1980791128273676,3.990000000000009,3.990000000000009,0,1,1,3.5700000000000003
2023-01-19,S004,P0016,Groceries,East,444,234,162,245.26,44.23,15,Rainy,1,44.39,Summer,210,1.8103237380738808,11.259999999999993,11.259999999999993,0,1,1,-0.1600000000000037
2023-01-19,S004,P0017,Furniture,South,161,129,84,127.93,55.21,20,Sunny,1,50.96,Summer,32,1.258500742593606,-1.0699999999999932,1.0699999999999932,0,1,1,4.25
2023-01-19,S004,P0018,Electronics,West,368,161,28,162.87,92.75,20,Rainy,0,95.54,Spring,207,2.2594707435377908,1.8700000000000043,1.8700000000000043,0,1,1,-2.7900000000000063
2023-01-19,S004,P0019,Groceries,West,214,47,128,55.19,14.85,20,Rainy,1,10.06,Summer,167,3.877514042398985,8.189999999999998,8.189999999999998,0,0,1,4.789999999999999
2023-01-19,S004,P0020,Clothing,West,337,245,67,251.95,54.8,5,Cloudy,0,50.27,Spring,92,1.3375669775749155,6.949999999999989,6.949999999999989,0,1,1,4.529999999999994
2023-01-19,S005,P0001,Furniture,North,235,66,193,77.54,24.2,10,Cloudy,0,21.57,Summer,169,3.0306938354397728,11.540000000000006,11.540000000000006,0,0,1,2.629999999999999
2023-01-19,S005,P0002,Clothing,North,129,100,194,90.72,21.5,5,Rainy,1,25.99,Winter,29,1.421957671957672,-9.28,9.28,0,0,1,-4.489999999999998
2023-01-19,S005,P0003,Groceries,West,200,6,55,4.36,66.49,10,Sunny,0,70.94,Summer,194,45.87155963302752,-1.6399999999999997,1.6399999999999997,0,0,1,-4.450000000000003
2023-01-19,S005,P0004,Toys,North,496,173,57,166.95,28.25,0,Rainy,1,29.8,Summer,323,2.970949386043726,-6.050000000000011,6.050000000000011,0,1,0,-1.5500000000000007
2023-01-19,S005,P0005,Clothing,South,289,98,127,98.75,68.29,5,Cloudy,0,69.68,Autumn,191,2.9265822784810127,0.75,0.75,0,0,1,-1.3900000000000006
2023-01-19,S005,P0006,Electronics,West,365,318,96,334.59,46.91,0,Rainy,1,42.74,Spring,47,1.0908873546728832,16.589999999999975,16.589999999999975,0,1,0,4.169999999999995
2023-01-19,S005,P0007,Electronics,South,394,272,131,265.69,60.05,5,Cloudy,0,56.36,Winter,122,1.4829312356505702,-6.310000000000002,6.310000000000002,0,1,1,3.6899999999999977
2023-01-19,S005,P0008,Furniture,South,310,154,31,151.06,64.01,10,Snowy,0,66.11,Summer,156,2.0521647027671124,-2.9399999999999977,2.9399999999999977,0,1,1,-2.0999999999999943
2023-01-19,S005,P0009,Groceries,West,384,185,187,178.1,81.23,20,Snowy,1,78.78,Winter,199,2.1560920830993826,-6.900000000000006,6.900000000000006,0,1,1,2.450000000000003
2023-01-19,S005,P0010,Clothing,South,61,8,184,5.51,57.05,5,Rainy,0,61.67,Summer,53,11.070780399274048,-2.49,2.49,0,0,1,-4.6200000000000045
2023-01-19,S005,P0011,Furniture,West,104,75,88,69.36,50.59,20,Sunny,1,51.06,Winter,29,1.4994232987312572,-5.640000000000001,5.640000000000001,0,0,1,-0.4699999999999988
2023-01-19,S005,P0012,Groceries,North,61,57,131,74.37,13.95,0,Rainy,0,16.58,Summer,4,0.8202232082829097,17.370000000000005,17.370000000000005,1,0,0,-2.629999999999999
2023-01-19,S005,P0013,Furniture,South,467,413,198,417.7,62.7,20,Rainy,1,64.29,Spring,54,1.1180272923150587,4.699999999999989,4.699999999999989,0,1,1,-1.5900000000000034
2023-01-19,S005,P0014,Clothing,North,154,40,101,47.95,49.68,15,Cloudy,1,53.9,Summer,114,3.211678832116788,7.950000000000003,7.950000000000003,0,0,1,-4.219999999999999
2023-01-19,S005,P0015,Electronics,South,354,88,169,104.76,96.99,5,Cloudy,0,92.39,Winter,266,3.379152348224513,16.760000000000005,16.760000000000005,0,0,1,4.599999999999994
2023-01-19,S005,P0016,Furniture,South,284,103,171,99.94,16.31,20,Snowy,1,13.84,Winter,181,2.8417050230138083,-3.0600000000000023,3.0600000000000023,0,0,1,2.469999999999999
2023-01-19,S005,P0017,Toys,South,438,125,74,120.48,50.4,10,Cloudy,1,45.73,Autumn,313,3.635458167330677,-4.519999999999996,4.519999999999996,0,1,1,4.670000000000002
2023-01-19,S005,P0018,Groceries,West,371,122,36,123.0,74.06,20,Snowy,1,78.19,Winter,249,3.016260162601626,1.0,1.0,0,1,1,-4.129999999999996
2023-01-19,S005,P0019,Toys,South,272,149,167,146.76,56.11,15,Snowy,1,52.02,Winter,123,1.8533660397928595,-2.240000000000009,2.240000000000009,0,1,1,4.089999999999996
2023-01-19,S005,P0020,Groceries,East,282,261,178,265.92,10.24,0,Sunny,0,5.94,Winter,21,1.0604693140794224,4.920000000000016,4.920000000000016,0,1,0,4.3
2023-01-20,S001,P0001,Clothing,North,316,168,71,165.58,76.29,10,Cloudy,1,72.91,Winter,148,1.908443048677376,-2.4199999999999875,2.4199999999999875,0,1,1,3.3800000000000097
2023-01-20,S001,P0002,Clothing,East,176,152,154,160.24,46.86,5,Snowy,0,48.73,Autumn,24,1.0983524712930604,8.240000000000009,8.240000000000009,0,1,1,-1.8699999999999972
2023-01-20,S001,P0003,Toys,West,381,318,37,316.83,99.34,15,Sunny,0,98.57,Winter,63,1.2025376384812043,-1.170000000000016,1.170000000000016,0,1,1,0.7700000000000102
2023-01-20,S001,P0004,Toys,East,197,46,132,59.72,60.8,20,Sunny,1,64.62,Summer,151,3.2987273945077025,13.72,13.72,0,0,1,-3.820000000000008
2023-01-20,S001,P0005,Groceries,East,114,78,104,69.73,81.5,10,Cloudy,1,77.87,Autumn,36,1.6348773841961852,-8.269999999999996,8.269999999999996,0,0,1,3.629999999999996
2023-01-20,S001,P0006,Electronics,North,150,146,108,151.02,94.23,20,Rainy,1,97.01,Winter,4,0.9932459276916964,5.02000000000001,5.02000000000001,1,1,1,-2.780000000000001
2023-01-20,S001,P0007,Furniture,West,408,23,71,26.11,31.99,10,Sunny,1,33.26,Spring,385,15.626196859440828,3.1099999999999994,3.1099999999999994,0,0,1,-1.2699999999999996
2023-01-20,S001,P0008,Furniture,East,268,196,143,198.8,55.71,15,Rainy,1,59.41,Autumn,72,1.348088531187123,2.800000000000012,2.800000000000012,0,1,1,-3.699999999999996
2023-01-20,S001,P0009,Electronics,East,213,51,141,49.19,29.9,10,Sunny,0,27.34,Autumn,162,4.3301484041471845,-1.8100000000000025,1.8100000000000025,0,0,1,2.5599999999999987
2023-01-20,S001,P0010,Electronics,East,76,27,52,21.2,78.24,0,Rainy,0,82.21,Winter,49,3.5849056603773586,-5.800000000000001,5.800000000000001,0,0,0,-3.969999999999999
2023-01-20,S001,P0011,Groceries,North,328,227,46,237.99,37.26,20,Rainy,0,36.21,Spring,101,1.378209168452456,10.990000000000007,10.990000000000007,0,1,1,1.0499999999999972
2023-01-20,S001,P0012,Clothing,South,358,2,140,10.19,33.11,10,Rainy,1,36.63,Summer,356,35.1324828263003,8.19,8.19,0,0,1,-3.520000000000003
2023-01-20,S001,P0013,Furniture,South,383,381,64,383.71,43.39,0,Rainy,0,46.62,Spring,2,0.9981496442625942,2.7099999999999795,2.7099999999999795,1,1,0,-3.229999999999997
2023-01-20,S001,P0014,Clothing,North,378,17,126,19.63,32.5,10,Sunny,1,33.55,Spring,361,19.25624044829343,2.629999999999999,2.629999999999999,0,0,1,-1.0499999999999972
2023-01-20,S001,P0015,Furniture,West,399,225,66,238.67,54.44,0,Snowy,0,54.21,Winter,174,1.671764360832949,13.669999999999987,13.669999999999987,0,1,0,0.2299999999999968
2023-01-20,S001,P0016,Groceries,East,306,204,55,194.16,64.15,10,Rainy,0,62.99,Autumn,102,1.5760197775030902,-9.840000000000003,9.840000000000003,0,1,1,1.1600000000000037
2023-01-20,S001,P0017,Electronics,North,187,145,94,155.58,53.17,0,Snowy,1,57.21,Winter,42,1.201953978660496,10.580000000000013,10.580000000000013,0,1,0,-4.039999999999999
2023-01-20,S001,P0018,Electronics,West,250,146,79,158.56,48.26,0,Cloudy,1,45.59,Summer,104,1.5766902119071644,12.560000000000002,12.560000000000002,0,1,0,2.6699999999999946
2023-01-20,S001,P0019,Furniture,North,133,39,130,47.64,54.23,20,Rainy,0,53.12,Summer,94,2.7917716204869856,8.64,8.64,0,0,1,1.1099999999999994
2023-01-20,S001,P0020,Clothing,East,122,100,60,112.21,43.94,5,Cloudy,0,46.11,Spring,22,1.0872471259246057,12.209999999999994,12.209999999999994,0,0,1,-2.1700000000000017
2023-01-20,S002,P0001,Toys,South,120,111,167,104.33,55.61,10,Snowy,0,60.47,Autumn,9,1.1501964919006995,-6.670000000000002,6.670000000000002,0,1,1,-4.859999999999999
2023-01-20,S002,P0002,Furniture,East,393,47,142,59.78,52.49,20,Sunny,0,49.16,Summer,346,6.574105051856808,12.78,12.78,0,0,1,3.3300000000000054
2023-01-20,S002,P0003,Groceries,East,101,39,115,57.05,75.34,5,Cloudy,1,72.6,Summer,62,1.7703768624014025,18.05,18.05,0,0,1,2.740000000000009
